"datasetID","study","entered.by","genus","species","variety","woody","crop","source.population","provenance.lat","provenance.long","provenance.altitude","continent","no.indiv.collected","year.collected","year.germination","storage.type","storage.time","storage.humidity","storage.temp","treatment","chill.temp","chill.duration","germ.temp","other.treatment","photoperiod","chemical","chemical.concent","trt.duration","scarification","scarif.type","soaking","soaked.in","soaking.duration","seed.mass.given","respvar","response","error.type","resp.error","reps","n.per.rep","germ.duration","germ.time.zero","figure","Notes","sp.name"
"liu13","exp1","JN","Picea","glauca",NA,"Y","N","see treatment = provenance.data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"thermopriming.15",NA,NA,"20/30","thermopriming.15degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","D_lag-50.min","3.1",NA,NA,"4","75","28","end of treatment","table4",NA,"Picea glauca"
"liu13","exp1","JN","Picea","glauca",NA,"Y","N","see treatment = provenance.data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",NA,NA,"20/30",NA,"8",NA,NA,NA,"N",NA,"Y","water","1440","N","a.max","98.3",NA,NA,"4","75","28","end of treatment","table4",NA,"Picea glauca"
"liu13","exp1","JN","Picea","glauca",NA,"Y","N","see treatment = provenance.data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moist.chilling","2","21","20/30",NA,"8",NA,NA,NA,"N",NA,"Y","water","1440","N","a.max","99.9",NA,NA,"4","75","28","end of treatment","table4","c = the time required to achieve 50% germination, equivalent to R_50 germination speed","Picea glauca"
"liu13","exp1","JN","Picea","glauca",NA,"Y","N","see treatment = provenance.data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moist.chilling.thermoprime.20","2","21","20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","a.max","99.3",NA,NA,"4","75","28","end of treatment","table4",NA,"Picea glauca"
"liu13","exp1","JN","Picea","glauca",NA,"Y","N","see treatment = provenance.data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moist.chilling.thermoprime.15","2","21","20/30","thermopriming.15degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","a.max","99.9",NA,NA,"4","75","28","end of treatment","table4",NA,"Picea glauca"
"liu13","exp1","JN","Picea","glauca",NA,"Y","N","see treatment = provenance.data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"thermopriming.20",NA,NA,"20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","a.max","97.9",NA,NA,"4","75","28","end of treatment","table4",NA,"Picea glauca"
"liu13","exp1","JN","Picea","glauca",NA,"Y","N","see treatment = provenance.data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"thermopriming.15",NA,NA,"20/30","thermopriming.15degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","a.max","97.7",NA,NA,"4","75","28","end of treatment","table4",NA,"Picea glauca"
"liu13","exp1","JN","Picea","glauca",NA,"Y","N","see treatment = provenance.data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",NA,NA,"20/30",NA,"8",NA,NA,NA,"N",NA,"Y","water","1440","N","b.max","13.8",NA,NA,"4","75","28","end of treatment","table4",NA,"Picea glauca"
"liu13","exp1","JN","Picea","glauca",NA,"Y","N","see treatment = provenance.data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moist.chilling","2","21","20/30",NA,"8",NA,NA,NA,"N",NA,"Y","water","1440","N","b.max","18.600000000000001",NA,NA,"4","75","28","end of treatment","table4","c = the time required to achieve 50% germination, equivalent to R_50 germination speed","Picea glauca"
"liu13","exp1","JN","Picea","glauca",NA,"Y","N","see treatment = provenance.data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moist.chilling.thermoprime.20","2","21","20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","b.max","13.4",NA,NA,"4","75","28","end of treatment","table4",NA,"Picea glauca"
"liu13","exp1","JN","Picea","glauca",NA,"Y","N","see treatment = provenance.data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moist.chilling.thermoprime.15","2","21","20/30","thermopriming.15degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","b.max","13.4",NA,NA,"4","75","28","end of treatment","table4",NA,"Picea glauca"
"liu13","exp1","JN","Picea","glauca",NA,"Y","N","see treatment = provenance.data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"thermopriming.20",NA,NA,"20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","b.max","10.9",NA,NA,"4","75","28","end of treatment","table4",NA,"Picea glauca"
"liu13","exp1","JN","Picea","glauca",NA,"Y","N","see treatment = provenance.data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"thermopriming.15",NA,NA,"20/30","thermopriming.15degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","b.max","11.6",NA,NA,"4","75","28","end of treatment","table4",NA,"Picea glauca"
"liu13","exp1","JN","Picea","glauca",NA,"Y","N","see treatment = provenance.data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",NA,NA,"20/30",NA,"8",NA,NA,NA,"N",NA,"Y","water","1440","N","c.max","10.4",NA,NA,"4","75","28","end of treatment","table4",NA,"Picea glauca"
"liu13","exp1","JN","Picea","glauca",NA,"Y","N","see treatment = provenance.data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moist.chilling","2","21","20/30",NA,"8",NA,NA,NA,"N",NA,"Y","water","1440","N","c.max","8.5",NA,NA,"4","75","28","end of treatment","table4","c = the time required to achieve 50% germination, equivalent to R_50 germination speed","Picea glauca"
"liu13","exp1","JN","Picea","glauca",NA,"Y","N","see treatment = provenance.data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moist.chilling.thermoprime.20","2","21","20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","c.max","5.7",NA,NA,"4","75","28","end of treatment","table4",NA,"Picea glauca"
"liu13","exp1","JN","Picea","glauca",NA,"Y","N","see treatment = provenance.data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moist.chilling.thermoprime.15","2","21","20/30","thermopriming.15degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","c.max","7.6",NA,NA,"4","75","28","end of treatment","table4",NA,"Picea glauca"
"liu13","exp1","JN","Picea","glauca",NA,"Y","N","see treatment = provenance.data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"thermopriming.20",NA,NA,"20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","c.max","9.4",NA,NA,"4","75","28","end of treatment","table4",NA,"Picea glauca"
"liu13","exp1","JN","Picea","glauca",NA,"Y","N","see treatment = provenance.data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"thermopriming.15",NA,NA,"20/30","thermopriming.15degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","c.max","10.5",NA,NA,"4","75","28","end of treatment","table4",NA,"Picea glauca"
"liu13","exp1","JN","Picea","glauca",NA,"Y","N","see treatment = provenance.data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",NA,NA,"20/30",NA,"8",NA,NA,NA,"N",NA,"Y","water","1440","N","TMGR.max","10.3",NA,NA,"4","75","28","end of treatment","table4",NA,"Picea glauca"
"liu13","exp1","JN","Picea","glauca",NA,"Y","N","see treatment = provenance.data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moist.chilling","2","21","20/30",NA,"8",NA,NA,NA,"N",NA,"Y","water","1440","N","TMGR.max","8.3000000000000007",NA,NA,"4","75","28","end of treatment","table4","c = the time required to achieve 50% germination, equivalent to R_50 germination speed","Picea glauca"
"liu13","exp1","JN","Picea","glauca",NA,"Y","N","see treatment = provenance.data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moist.chilling.thermoprime.20","2","21","20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","TMGR.max","5.6",NA,NA,"4","75","28","end of treatment","table4",NA,"Picea glauca"
"liu13","exp1","JN","Picea","glauca",NA,"Y","N","see treatment = provenance.data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moist.chilling.thermoprime.15","2","21","20/30","thermopriming.15degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","TMGR.max","7.5",NA,NA,"4","75","28","end of treatment","table4",NA,"Picea glauca"
"liu13","exp1","JN","Picea","glauca",NA,"Y","N","see treatment = provenance.data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"thermopriming.20",NA,NA,"20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","TMGR.max","9",NA,NA,"4","75","28","end of treatment","table4",NA,"Picea glauca"
"liu13","exp1","JN","Picea","glauca",NA,"Y","N","see treatment = provenance.data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"thermopriming.15",NA,NA,"20/30","thermopriming.15degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","TMGR.max","10.1",NA,NA,"4","75","28","end of treatment","table4",NA,"Picea glauca"
"liu13","exp1","JN","Picea","glauca",NA,"Y","N","see treatment = provenance.data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",NA,NA,"20/30",NA,"8",NA,NA,NA,"N",NA,"Y","water","1440","N","lag.max","6.7",NA,NA,"4","75","28","end of treatment","table4",NA,"Picea glauca"
"liu13","exp1","JN","Picea","glauca",NA,"Y","N","see treatment = provenance.data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moist.chilling","2","21","20/30",NA,"8",NA,NA,NA,"N",NA,"Y","water","1440","N","lag.max","5.7",NA,NA,"4","75","28","end of treatment","table4","c = the time required to achieve 50% germination, equivalent to R_50 germination speed","Picea glauca"
"liu13","exp1","JN","Picea","glauca",NA,"Y","N","see treatment = provenance.data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moist.chilling.thermoprime.20","2","21","20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","lag.max","3.6",NA,NA,"4","75","28","end of treatment","table4",NA,"Picea glauca"
"liu13","exp1","JN","Picea","glauca",NA,"Y","N","see treatment = provenance.data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moist.chilling.thermoprime.15","2","21","20/30","thermopriming.15degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","lag.max","4.7",NA,NA,"4","75","28","end of treatment","table4",NA,"Picea glauca"
"liu13","exp1","JN","Picea","glauca",NA,"Y","N","see treatment = provenance.data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"thermopriming.20",NA,NA,"20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","lag.max","5.2",NA,NA,"4","75","28","end of treatment","table4",NA,"Picea glauca"
"liu13","exp1","JN","Picea","glauca",NA,"Y","N","see treatment = provenance.data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"thermopriming.15",NA,NA,"20/30","thermopriming.15degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","lag.max","6",NA,NA,"4","75","28","end of treatment","table4",NA,"Picea glauca"
"liu13","exp1","JN","Picea","glauca",NA,"Y","N","see treatment = provenance.data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",NA,NA,"20/30",NA,"8",NA,NA,NA,"N",NA,"Y","water","1440","N","D_lag-50.max","4.9000000000000004",NA,NA,"4","75","28","end of treatment","table4",NA,"Picea glauca"
"liu13","exp1","JN","Picea","glauca",NA,"Y","N","see treatment = provenance.data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moist.chilling","2","21","20/30",NA,"8",NA,NA,NA,"N",NA,"Y","water","1440","N","D_lag-50.max","4.2",NA,NA,"4","75","28","end of treatment","table4","c = the time required to achieve 50% germination, equivalent to R_50 germination speed","Picea glauca"
"liu13","exp1","JN","Picea","glauca",NA,"Y","N","see treatment = provenance.data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moist.chilling.thermoprime.20","2","21","20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","D_lag-50.max","3.3",NA,NA,"4","75","28","end of treatment","table4",NA,"Picea glauca"
"liu13","exp1","JN","Picea","glauca",NA,"Y","N","see treatment = provenance.data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"moist.chilling.thermoprime.15","2","21","20/30","thermopriming.15degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","D_lag-50.max","3.9",NA,NA,"4","75","28","end of treatment","table4",NA,"Picea glauca"
"liu13","exp1","JN","Picea","glauca",NA,"Y","N","see treatment = provenance.data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"thermopriming.20",NA,NA,"20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","D_lag-50.max","5.9",NA,NA,"4","75","28","end of treatment","table4",NA,"Picea glauca"
"liu13","exp1","JN","Picea","glauca",NA,"Y","N","see treatment = provenance.data",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"thermopriming.15",NA,NA,"20/30","thermopriming.15degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","D_lag-50.max","5.5",NA,NA,"4","75","28","end of treatment","table4",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","McGregor, BC, Canada","54.433333330000004","121.73333332999999","850","North America",NA,"1992",NA,NA,NA,NA,NA,"moist.chilling.thermopriming.20","2","21","20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","0",NA,NA,"4","75","1","end of treatment","1.#37842",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","McGregor, BC, Canada","54.433333330000004","121.73333332999999","850","North America",NA,"1992",NA,NA,NA,NA,NA,"moist.chilling.thermopriming.20","2","21","20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","0",NA,NA,"4","75","2","end of treatment","1.#37842",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","McGregor, BC, Canada","54.433333330000004","121.73333332999999","850","North America",NA,"1992",NA,NA,NA,NA,NA,"moist.chilling.thermopriming.20","2","21","20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","0",NA,NA,"4","75","3","end of treatment","1.#37842",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","McGregor, BC, Canada","54.433333330000004","121.73333332999999","850","North America",NA,"1992",NA,NA,NA,NA,NA,"moist.chilling.thermopriming.20","2","21","20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","7.6849999999999996",NA,NA,"4","75","4","end of treatment","1.#37842",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","McGregor, BC, Canada","54.433333330000004","121.73333332999999","850","North America",NA,"1992",NA,NA,NA,NA,NA,"moist.chilling.thermopriming.20","2","21","20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","32.130000000000003",NA,NA,"4","75","5","end of treatment","1.#37842",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","McGregor, BC, Canada","54.433333330000004","121.73333332999999","850","North America",NA,"1992",NA,NA,NA,NA,NA,"moist.chilling.thermopriming.20","2","21","20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","72.314999999999998",NA,NA,"4","75","6","end of treatment","1.#37842",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","McGregor, BC, Canada","54.433333330000004","121.73333332999999","850","North America",NA,"1992",NA,NA,NA,NA,NA,"moist.chilling.thermopriming.20","2","21","20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","87.314999999999998",NA,NA,"4","75","7","end of treatment","1.#37842",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","McGregor, BC, Canada","54.433333330000004","121.73333332999999","850","North America",NA,"1992",NA,NA,NA,NA,NA,"moist.chilling.thermopriming.20","2","21","20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","93.611000000000004",NA,NA,"4","75","8","end of treatment","1.#37842",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","McGregor, BC, Canada","54.433333330000004","121.73333332999999","850","North America",NA,"1992",NA,NA,NA,NA,NA,"moist.chilling.thermopriming.20","2","21","20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","94.167000000000002",NA,NA,"4","75","9","end of treatment","1.#37842",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","McGregor, BC, Canada","54.433333330000004","121.73333332999999","850","North America",NA,"1992",NA,NA,NA,NA,NA,"moist.chilling.thermopriming.20","2","21","20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","95.462999999999994",NA,NA,"4","75","10","end of treatment","1.#37842",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","McGregor, BC, Canada","54.433333330000004","121.73333332999999","850","North America",NA,"1992",NA,NA,NA,NA,NA,"moist.chilling.thermopriming.20","2","21","20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","96.388999999999996",NA,NA,"4","75","11","end of treatment","1.#37842",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","McGregor, BC, Canada","54.433333330000004","121.73333332999999","850","North America",NA,"1992",NA,NA,NA,NA,NA,"moist.chilling.thermopriming.20","2","21","20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","95.647999999999996",NA,NA,"4","75","12","end of treatment","1.#37842",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","McGregor, BC, Canada","54.433333330000004","121.73333332999999","850","North America",NA,"1992",NA,NA,NA,NA,NA,"moist.chilling.thermopriming.20","2","21","20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","96.019000000000005",NA,NA,"4","75","13","end of treatment","1.#37842",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","McGregor, BC, Canada","54.433333330000004","121.73333332999999","850","North America",NA,"1992",NA,NA,NA,NA,NA,"moist.chilling.thermopriming.20","2","21","20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","96.019000000000005",NA,NA,"4","75","14","end of treatment","1.#37842",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","McGregor, BC, Canada","54.433333330000004","121.73333332999999","850","North America",NA,"1992",NA,NA,NA,NA,NA,"moist.chilling.thermopriming.20","2","21","20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","96.388999999999996",NA,NA,"4","75","15","end of treatment","1.#37842",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","McGregor, BC, Canada","54.433333330000004","121.73333332999999","850","North America",NA,"1992",NA,NA,NA,NA,NA,"moist.chilling.thermopriming.20","2","21","20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","96.759",NA,NA,"4","75","16","end of treatment","1.#37842",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","McGregor, BC, Canada","54.433333330000004","121.73333332999999","850","North America",NA,"1992",NA,NA,NA,NA,NA,"moist.chilling.thermopriming.20","2","21","20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","96.573999999999998",NA,NA,"4","75","17","end of treatment","1.#37842",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","McGregor, BC, Canada","54.433333330000004","121.73333332999999","850","North America",NA,"1992",NA,NA,NA,NA,NA,"moist.chilling.thermopriming.20","2","21","20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","96.573999999999998",NA,NA,"4","75","18","end of treatment","1.#37842",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","McGregor, BC, Canada","54.433333330000004","121.73333332999999","850","North America",NA,"1992",NA,NA,NA,NA,NA,"moist.chilling.thermopriming.20","2","21","20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","96.759",NA,NA,"4","75","19","end of treatment","1.#37842",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","McGregor, BC, Canada","54.433333330000004","121.73333332999999","850","North America",NA,"1992",NA,NA,NA,NA,NA,"moist.chilling.thermopriming.20","2","21","20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","96.019000000000005",NA,NA,"4","75","20","end of treatment","1.#37842",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","McGregor, BC, Canada","54.433333330000004","121.73333332999999","850","North America",NA,"1992",NA,NA,NA,NA,NA,"moist.chilling.thermopriming.20","2","21","20/30","thermopriming.20degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","96.203999999999994",NA,NA,"4","75","21","end of treatment","1.#37842",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","McGregor, BC, Canada","54.433333330000004","121.73333332999999","850","North America",NA,"1992",NA,NA,NA,NA,NA,"moist.chilling.thermoprime.15","2","21","20/30","thermopriming.15degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","0",NA,NA,"4","75","1","end of treatment","1.#37842",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","McGregor, BC, Canada","54.433333330000004","121.73333332999999","850","North America",NA,"1992",NA,NA,NA,NA,NA,"moist.chilling.thermoprime.15","2","21","20/30","thermopriming.15degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","0",NA,NA,"4","75","2","end of treatment","1.#37842",NA,"Picea glauca"
"liu13","exp2","JN","Picea","glauca",NA,"Y","N","McGregor, BC, Canada","54.433333330000004","121.73333332999999","850","North America",NA,"1992",NA,NA,NA,NA,NA,"moist.chilling.thermoprime.15","2","21","20/30","thermopriming.15degrees.3days","8",NA,NA,NA,"N",NA,"Y","water","1440","N","per.germ.cumulative","0",NA,NA,"4","75","3","end of treatment","1.#37842",NA,"Picea glauca"
