"datasetID","study","entered.by","genus","species","variety","woody","crop","source.population","provenance.lat","provenance.long","provenance.altitude","continent","no.indiv.collected","year.collected","year.germination","storage.type","storage.time","storage.humidity","storage.temp","treatment","chill.temp","chill.duration","germ.temp","other.treatment","photoperiod","chemical","chemical.concent","trt.duration","scarification","scarif.type","soaking","soaked.in","soaking.duration","seed.mass.given","respvar","response","error.type","resp.error","reps","n.per.rep","germ.duration","germ.time.zero","figure","Notes","chillTemp","chillDuration","chillTempUnc","chillTempCycle","chillLightCycle","germTempGen","germTemp","germDuration","germTempClass","germTempDay","germTempNight","germPhotoperiod","germPhotoperiodDay","germPhotoperiodNight","scarifTypeGen","scarifTypeSpe","chemicalCor","storageType","storageDetails","storageTemp","storageDuration","responseVar","responseValueNum","responseErrorType","photoperiodCor","treatmentOverview","chemicalConcent","chemicalConcentUnit","datasetIDstudy","latbi","provLatLon","provLatLonAlt"
"moeini21","exp3","JN","Lepyrodiclis","holosteoides",NA,"N","N","Shahriar area near Bagh-e Komesh, Tehran, Iran","35.67694444","51.80805556","1160","Asia",NA,"2017","2017","dry","14","40-50","25","Alternating temp.",NA,NA,"15/10",NA,"16",NA,NA,NA,"N",NA,"N",NA,NA,"N","per.germ","57.363","SE","0.475","4","50","21","start of treatment","5",NA,NA,NA,NA,NA,NA,"13.3333333333333","15/10","21","alternating","15","10","16/8","16","8",NA,NA,NA,"dry","dry","25","14","percent.germ",57.363,"SE","light","Alternating temp.","0",NA,"moeini21exp3","Lepyrodiclis_holosteoides","35.67694444 51.80805556","35.67694444 51.80805556 1160"
"moeini21","exp3","JN","Lepyrodiclis","holosteoides",NA,"N","N","Shahriar area near Bagh-e Komesh, Tehran, Iran","35.67694444","51.80805556","1160","Asia",NA,"2017","2017","dry","14","40-50","25","Alternating temp.",NA,NA,"20/10",NA,"16",NA,NA,NA,"N",NA,"N",NA,NA,"N","per.germ","58.789","SE","1.425","4","50","21","start of treatment","5",NA,NA,NA,NA,NA,NA,"16.6666666666667","20/10","21","alternating","20","10","16/8","16","8",NA,NA,NA,"dry","dry","25","14","percent.germ",58.789,"SE","light","Alternating temp.","0",NA,"moeini21exp3","Lepyrodiclis_holosteoides","35.67694444 51.80805556","35.67694444 51.80805556 1160"
"moeini21","exp3","JN","Lepyrodiclis","holosteoides",NA,"N","N","Shahriar area near Bagh-e Komesh, Tehran, Iran","35.67694444","51.80805556","1160","Asia",NA,"2017","2017","dry","14","40-50","25","Control",NA,NA,"20",NA,"16",NA,NA,NA,"N",NA,"N",NA,NA,"N","per.germ","95.368","SE","14.014","4","50","21","start of treatment","5",NA,NA,NA,NA,NA,NA,"20","20","21","constant","20",NA,"16/8","16","8",NA,NA,NA,"dry","dry","25","14","percent.germ",95.368,"SE","light","Control","0",NA,"moeini21exp3","Lepyrodiclis_holosteoides","35.67694444 51.80805556","35.67694444 51.80805556 1160"
"moeini21","exp3","JN","Lepyrodiclis","holosteoides",NA,"N","N","Shahriar area near Bagh-e Komesh, Tehran, Iran","35.67694444","51.80805556","1160","Asia",NA,"2017","2017","dry","14","40-50","25","Alternating temp.",NA,NA,"15/5",NA,"16",NA,NA,NA,"N",NA,"N",NA,NA,"N","germ.speed","3.667","SE","0","4","50","21","start of treatment","6",NA,NA,NA,NA,NA,NA,"11.6666666666667","15/5","21","alternating","15","5","16/8","16","8",NA,NA,NA,"dry","dry","25","14","germ.rate",3.667,"SE","light","Alternating temp.","0",NA,"moeini21exp3","Lepyrodiclis_holosteoides","35.67694444 51.80805556","35.67694444 51.80805556 1160"
"moeini21","exp3","JN","Lepyrodiclis","holosteoides",NA,"N","N","Shahriar area near Bagh-e Komesh, Tehran, Iran","35.67694444","51.80805556","1160","Asia",NA,"2017","2017","dry","14","40-50","25","Alternating temp.",NA,NA,"15/10",NA,"16",NA,NA,NA,"N",NA,"N",NA,NA,"N","germ.speed","19.7","SE","1.333","4","50","21","start of treatment","6",NA,NA,NA,NA,NA,NA,"13.3333333333333","15/10","21","alternating","15","10","16/8","16","8",NA,NA,NA,"dry","dry","25","14","germ.rate",19.7,"SE","light","Alternating temp.","0",NA,"moeini21exp3","Lepyrodiclis_holosteoides","35.67694444 51.80805556","35.67694444 51.80805556 1160"
"moeini21","exp3","JN","Lepyrodiclis","holosteoides",NA,"N","N","Shahriar area near Bagh-e Komesh, Tehran, Iran","35.67694444","51.80805556","1160","Asia",NA,"2017","2017","dry","14","40-50","25","Alternating temp.",NA,NA,"20/10",NA,"16",NA,NA,NA,"N",NA,"N",NA,NA,"N","germ.speed","23.1","SE","0.267","4","50","21","start of treatment","6",NA,NA,NA,NA,NA,NA,"16.6666666666667","20/10","21","alternating","20","10","16/8","16","8",NA,NA,NA,"dry","dry","25","14","germ.rate",23.1,"SE","light","Alternating temp.","0",NA,"moeini21exp3","Lepyrodiclis_holosteoides","35.67694444 51.80805556","35.67694444 51.80805556 1160"
"moeini21","exp3","JN","Lepyrodiclis","holosteoides",NA,"N","N","Shahriar area near Bagh-e Komesh, Tehran, Iran","35.67694444","51.80805556","1160","Asia",NA,"2017","2017","dry","14","40-50","25","Control",NA,NA,"20",NA,"16",NA,NA,NA,"N",NA,"N",NA,NA,"N","germ.speed","29.033","SE","1.6","4","50","21","start of treatment","6",NA,NA,NA,NA,NA,NA,"20","20","21","constant","20",NA,"16/8","16","8",NA,NA,NA,"dry","dry","25","14","germ.rate",29.033,"SE","light","Control","0",NA,"moeini21exp3","Lepyrodiclis_holosteoides","35.67694444 51.80805556","35.67694444 51.80805556 1160"
"moeini21","exp4","JN","Lepyrodiclis","holosteoides",NA,"N","N","Shahriar area near Bagh-e Komesh, Tehran, Iran","35.67694444","51.80805556","1160","Asia",NA,"2017","2017","dry","14","40-50","25","sowing depth",NA,NA,"15/10","0 cm depth","16",NA,NA,NA,"N",NA,"N",NA,NA,"N","per.emerge","15.328",NA,NA,"8","4","91","start of treatment","7","They tested germination time simultaneously, so I believe their germination time would have been indefinite",NA,NA,NA,NA,NA,"13.3333333333333","15/10","91","alternating","15","10","16/8","16","8",NA,NA,NA,"dry","dry","25","14","percent.germ",15.328,NA,"light","sowing depth","0",NA,"moeini21exp4","Lepyrodiclis_holosteoides","35.67694444 51.80805556","35.67694444 51.80805556 1160"
"moeini21","exp4","JN","Lepyrodiclis","holosteoides",NA,"N","N","Shahriar area near Bagh-e Komesh, Tehran, Iran","35.67694444","51.80805556","1160","Asia",NA,"2017","2017","dry","14","40-50","25","sowing depth",NA,NA,"15/10","2 cm depth","16",NA,NA,NA,"N",NA,"N",NA,NA,"N","per.emerge","43.248",NA,NA,"8","4","91","start of treatment","7",NA,NA,NA,NA,NA,NA,"13.3333333333333","15/10","91","alternating","15","10","16/8","16","8",NA,NA,NA,"dry","dry","25","14","percent.germ",43.248,NA,"light","sowing depth","0",NA,"moeini21exp4","Lepyrodiclis_holosteoides","35.67694444 51.80805556","35.67694444 51.80805556 1160"
"moeini21","exp4","JN","Lepyrodiclis","holosteoides",NA,"N","N","Shahriar area near Bagh-e Komesh, Tehran, Iran","35.67694444","51.80805556","1160","Asia",NA,"2017","2017","dry","14","40-50","25","sowing depth",NA,NA,"15/10","4 cm depth","16",NA,NA,NA,"N",NA,"N",NA,NA,"N","per.emerge","57.847",NA,NA,"8","4","91","start of treatment","7",NA,NA,NA,NA,NA,NA,"13.3333333333333","15/10","91","alternating","15","10","16/8","16","8",NA,NA,NA,"dry","dry","25","14","percent.germ",57.847,NA,"light","sowing depth","0",NA,"moeini21exp4","Lepyrodiclis_holosteoides","35.67694444 51.80805556","35.67694444 51.80805556 1160"
"moeini21","exp4","JN","Lepyrodiclis","holosteoides",NA,"N","N","Shahriar area near Bagh-e Komesh, Tehran, Iran","35.67694444","51.80805556","1160","Asia",NA,"2017","2017","dry","14","40-50","25","sowing depth",NA,NA,"15/10","6 cm depth","16",NA,NA,NA,"N",NA,"N",NA,NA,"N","per.emerge","33.759",NA,NA,"8","4","91","start of treatment","7",NA,NA,NA,NA,NA,NA,"13.3333333333333","15/10","91","alternating","15","10","16/8","16","8",NA,NA,NA,"dry","dry","25","14","percent.germ",33.759,NA,"light","sowing depth","0",NA,"moeini21exp4","Lepyrodiclis_holosteoides","35.67694444 51.80805556","35.67694444 51.80805556 1160"
"moeini21","exp4","JN","Lepyrodiclis","holosteoides",NA,"N","N","Shahriar area near Bagh-e Komesh, Tehran, Iran","35.67694444","51.80805556","1160","Asia",NA,"2017","2017","dry","14","40-50","25","sowing depth",NA,NA,"15/10","8 cm depth","16",NA,NA,NA,"N",NA,"N",NA,NA,"N","per.emerge","21.35",NA,NA,"8","4","91","start of treatment","7",NA,NA,NA,NA,NA,NA,"13.3333333333333","15/10","91","alternating","15","10","16/8","16","8",NA,NA,NA,"dry","dry","25","14","percent.germ",21.35,NA,"light","sowing depth","0",NA,"moeini21exp4","Lepyrodiclis_holosteoides","35.67694444 51.80805556","35.67694444 51.80805556 1160"
"moeini21","exp4","JN","Lepyrodiclis","holosteoides",NA,"N","N","Shahriar area near Bagh-e Komesh, Tehran, Iran","35.67694444","51.80805556","1160","Asia",NA,"2017","2017","dry","14","40-50","25","sowing depth",NA,NA,"15/10","10 cm depth","16",NA,NA,NA,"N",NA,"N",NA,NA,"N","per.emerge","3.467",NA,NA,"8","4","91","start of treatment","7",NA,NA,NA,NA,NA,NA,"13.3333333333333","15/10","91","alternating","15","10","16/8","16","8",NA,NA,NA,"dry","dry","25","14","percent.germ",3.467,NA,"light","sowing depth","0",NA,"moeini21exp4","Lepyrodiclis_holosteoides","35.67694444 51.80805556","35.67694444 51.80805556 1160"
"moeini21","exp4","JN","Lepyrodiclis","holosteoides",NA,"N","N","Shahriar area near Bagh-e Komesh, Tehran, Iran","35.67694444","51.80805556","1160","Asia",NA,"2017","2017","dry","14","40-50","25","sowing depth",NA,NA,"15/10","12 cm depth","16",NA,NA,NA,"N",NA,"N",NA,NA,"N","per.emerge","3.102",NA,NA,"8","4","91","start of treatment","7",NA,NA,NA,NA,NA,NA,"13.3333333333333","15/10","91","alternating","15","10","16/8","16","8",NA,NA,NA,"dry","dry","25","14","percent.germ",3.102,NA,"light","sowing depth","0",NA,"moeini21exp4","Lepyrodiclis_holosteoides","35.67694444 51.80805556","35.67694444 51.80805556 1160"
"moeini21","exp4","JN","Lepyrodiclis","holosteoides",NA,"N","N","Shahriar area near Bagh-e Komesh, Tehran, Iran","35.67694444","51.80805556","1160","Asia",NA,"2017","2017","dry","14","40-50","25","sowing depth",NA,NA,"15/10","14 cm depth","16",NA,NA,NA,"N",NA,"N",NA,NA,"N","per.emerge","3.467",NA,NA,"8","4","91","start of treatment","7",NA,NA,NA,NA,NA,NA,"13.3333333333333","15/10","91","alternating","15","10","16/8","16","8",NA,NA,NA,"dry","dry","25","14","percent.germ",3.467,NA,"light","sowing depth","0",NA,"moeini21exp4","Lepyrodiclis_holosteoides","35.67694444 51.80805556","35.67694444 51.80805556 1160"
"moeini21","exp4","JN","Lepyrodiclis","holosteoides",NA,"N","N","Shahriar area near Bagh-e Komesh, Tehran, Iran","35.67694444","51.80805556","1160","Asia",NA,"2017","2017","dry","14","40-50","25","sowing depth",NA,NA,"15/10","16 cm depth","16",NA,NA,NA,"N",NA,"N",NA,NA,"N","per.emerge","3.102",NA,NA,"8","4","91","start of treatment","7",NA,NA,NA,NA,NA,NA,"13.3333333333333","15/10","91","alternating","15","10","16/8","16","8",NA,NA,NA,"dry","dry","25","14","percent.germ",3.102,NA,"light","sowing depth","0",NA,"moeini21exp4","Lepyrodiclis_holosteoides","35.67694444 51.80805556","35.67694444 51.80805556 1160"
"moeini21","exp4","JN","Lepyrodiclis","holosteoides",NA,"N","N","Shahriar area near Bagh-e Komesh, Tehran, Iran","35.67694444","51.80805556","1160","Asia",NA,"2017","2017","dry","14","40-50","25","sowing depth",NA,NA,"15/10","20 cm depth","16",NA,NA,NA,"N",NA,"N",NA,NA,"N","per.emerge","3.832",NA,NA,"8","4","91","start of treatment","7",NA,NA,NA,NA,NA,NA,"13.3333333333333","15/10","91","alternating","15","10","16/8","16","8",NA,NA,NA,"dry","dry","25","14","percent.germ",3.832,NA,"light","sowing depth","0",NA,"moeini21exp4","Lepyrodiclis_holosteoides","35.67694444 51.80805556","35.67694444 51.80805556 1160"
"moeini21","exp4","JN","Lepyrodiclis","holosteoides",NA,"N","N","Shahriar area near Bagh-e Komesh, Tehran, Iran","35.67694444","51.80805556","1160","Asia",NA,"2017","2017","dry","14","40-50","25","sowing depth",NA,NA,"15/10","25 cm depth","16",NA,NA,NA,"N",NA,"N",NA,NA,"N","per.emerge","3.467",NA,NA,"8","4","91","start of treatment","7",NA,NA,NA,NA,NA,NA,"13.3333333333333","15/10","91","alternating","15","10","16/8","16","8",NA,NA,NA,"dry","dry","25","14","percent.germ",3.467,NA,"light","sowing depth","0",NA,"moeini21exp4","Lepyrodiclis_holosteoides","35.67694444 51.80805556","35.67694444 51.80805556 1160"
"zhang21","exp1","JN","Pinus","koraiensis",NA,"Y","N","Qingyuan Forest CERN, Liaoning, NE China","41.85","124.90","751","Asia",NA,"2018",NA,"dry",NA,NA,"-20","light intensity","-5","50","25/15","200 μmol/m^2/s light",NA,NA,NA,NA,"N",NA,"N",NA,NA,"N","GA3_embryo (μg/g)","0.028","SE","0.008","2","400",NA,NA,"2a","exp 1 looks at phytohormone concentration not germination","-5","50",NA,NA,NA,"20","25/15",NA,"alternating","25","15","12/12","12","12",NA,NA,NA,"dry","dry","-20",NA,"GA3_embryo (μg/g)",0.028,"SE","light","light intensity","0",NA,"zhang21exp1","Pinus_koraiensis","41.85 124.90","41.85 124.90 751"
"zhang21","exp1","JN","Pinus","koraiensis",NA,"Y","N","Qingyuan Forest CERN, Liaoning, NE China","41.85","124.90","751","Asia",NA,"2018",NA,"dry",NA,NA,"-20","light intensity","-5/5","100","25/15","200 μmol/m^2/s light",NA,NA,NA,NA,"N",NA,"N",NA,NA,"N","GA3_embryo (μg/g)","0.031","SE","0.008","2","400",NA,NA,"2a",NA,"-5 then 5","50 then 50",NA,NA,NA,"20","25/15",NA,"alternating","25","15","12/12","12","12",NA,NA,NA,"dry","dry","-20",NA,"GA3_embryo (μg/g)",0.031,"SE","light","light intensity","0",NA,"zhang21exp1","Pinus_koraiensis","41.85 124.90","41.85 124.90 751"
"zhang21","exp1","JN","Pinus","koraiensis",NA,"Y","N","Qingyuan Forest CERN, Liaoning, NE China","41.85","124.90","751","Asia",NA,"2018",NA,"dry",NA,NA,"-20","light intensity","-5/5/25","150","25/15","200 μmol/m^2/s light",NA,NA,NA,NA,"N",NA,"N",NA,NA,"N","GA3_embryo (μg/g)","0.004","SE","0","2","400",NA,NA,"2a",NA,"-5 then 5 then 25","50 then 50 then 50",NA,NA,NA,"20","25/15",NA,"alternating","25","15","12/12","12","12",NA,NA,NA,"dry","dry","-20",NA,"GA3_embryo (μg/g)",0.004,"SE","light","light intensity","0",NA,"zhang21exp1","Pinus_koraiensis","41.85 124.90","41.85 124.90 751"
"zhang21","exp1","JN","Pinus","koraiensis",NA,"Y","N","Qingyuan Forest CERN, Liaoning, NE China","41.85","124.90","751","Asia",NA,"2018",NA,"dry",NA,NA,"-20","light intensity","-5/5/25/15","200","25/15","200 μmol/m^2/s light",NA,NA,NA,NA,"N",NA,"N",NA,NA,"N","GA3_embryo (μg/g)","0.004","SE","0","2","400",NA,NA,"2a",NA,"-5 then 5 then 25 then 15","50 then 50 then 50 then 50",NA,NA,NA,"20","25/15",NA,"alternating","25","15","12/12","12","12",NA,NA,NA,"dry","dry","-20",NA,"GA3_embryo (μg/g)",0.004,"SE","light","light intensity","0",NA,"zhang21exp1","Pinus_koraiensis","41.85 124.90","41.85 124.90 751"
"zhang21","exp1","JN","Pinus","koraiensis",NA,"Y","N","Qingyuan Forest CERN, Liaoning, NE China","41.85","124.90","751","Asia",NA,"2018",NA,"dry",NA,NA,"-20","light intensity","-5","50","25/15","20 μmol/m^2/s light",NA,NA,NA,NA,"N",NA,"N",NA,NA,"N","GA3_embryo (μg/g)","0.002","SE","0","2","400",NA,NA,"2a","constant light","-5","50",NA,NA,NA,"20","25/15",NA,"alternating","25","15","12/12","12","12",NA,NA,NA,"dry","dry","-20",NA,"GA3_embryo (μg/g)",0.002,"SE","light","light intensity","0",NA,"zhang21exp1","Pinus_koraiensis","41.85 124.90","41.85 124.90 751"
"zhang21","exp1","JN","Pinus","koraiensis",NA,"Y","N","Qingyuan Forest CERN, Liaoning, NE China","41.85","124.90","751","Asia",NA,"2018",NA,"dry",NA,NA,"-20","light intensity","-5/5","100","25/15","20 μmol/m^2/s light",NA,NA,NA,NA,"N",NA,"N",NA,NA,"N","GA3_embryo (μg/g)","0.004","SE","0","2","400",NA,NA,"2a","constant light","-5 then 5","50 then 50",NA,NA,NA,"20","25/15",NA,"alternating","25","15","12/12","12","12",NA,NA,NA,"dry","dry","-20",NA,"GA3_embryo (μg/g)",0.004,"SE","light","light intensity","0",NA,"zhang21exp1","Pinus_koraiensis","41.85 124.90","41.85 124.90 751"
"zhang21","exp1","JN","Pinus","koraiensis",NA,"Y","N","Qingyuan Forest CERN, Liaoning, NE China","41.85","124.90","751","Asia",NA,"2018",NA,"dry",NA,NA,"-20","light intensity","-5/5/25","150","25/15","20 μmol/m^2/s light",NA,NA,NA,NA,"N",NA,"N",NA,NA,"N","GA3_embryo (μg/g)","0.003","SE","0","2","400",NA,NA,"2a","constant light","-5 then 5 then 25","50 then 50 then 50",NA,NA,NA,"20","25/15",NA,"alternating","25","15","12/12","12","12",NA,NA,NA,"dry","dry","-20",NA,"GA3_embryo (μg/g)",0.003,"SE","light","light intensity","0",NA,"zhang21exp1","Pinus_koraiensis","41.85 124.90","41.85 124.90 751"
"zhang21","exp1","JN","Pinus","koraiensis",NA,"Y","N","Qingyuan Forest CERN, Liaoning, NE China","41.85","124.90","751","Asia",NA,"2018",NA,"dry",NA,NA,"-20","light intensity","-5/5/25/15","200","25/15","20 μmol/m^2/s light",NA,NA,NA,NA,"N",NA,"N",NA,NA,"N","GA3_embryo (μg/g)","0.003","SE","0","2","400",NA,NA,"2a","constant light","-5 then 5 then 25 then 15","50 then 50 then 50 then 50",NA,NA,NA,"20","25/15",NA,"alternating","25","15","12/12","12","12",NA,NA,NA,"dry","dry","-20",NA,"GA3_embryo (μg/g)",0.003,"SE","light","light intensity","0",NA,"zhang21exp1","Pinus_koraiensis","41.85 124.90","41.85 124.90 751"
"zhang21","exp1","JN","Pinus","koraiensis",NA,"Y","N","Qingyuan Forest CERN, Liaoning, NE China","41.85","124.90","751","Asia",NA,"2018",NA,"dry",NA,NA,"-20","light intensity","-5","50","25/15","0 μmol/m^2/s light",NA,NA,NA,NA,"N",NA,"N",NA,NA,"N","GA3_embryo (μg/g)","0.09","SE","0.03","2","400",NA,NA,"2a","constant darkness","-5","50",NA,NA,NA,"20","25/15",NA,"alternating","25","15","12/12","12","12",NA,NA,NA,"dry","dry","-20",NA,"GA3_embryo (μg/g)",0.09,"SE","light","light intensity","0",NA,"zhang21exp1","Pinus_koraiensis","41.85 124.90","41.85 124.90 751"
"zhang21","exp1","JN","Pinus","koraiensis",NA,"Y","N","Qingyuan Forest CERN, Liaoning, NE China","41.85","124.90","751","Asia",NA,"2018",NA,"dry",NA,NA,"-20","light intensity","-5/5","100","25/15","0 μmol/m^2/s light",NA,NA,NA,NA,"N",NA,"N",NA,NA,"N","GA3_embryo (μg/g)","0.048","SE","0.01","2","400",NA,NA,"2a","constant darkness","-5 then 5","50 then 50",NA,NA,NA,"20","25/15",NA,"alternating","25","15","12/12","12","12",NA,NA,NA,"dry","dry","-20",NA,"GA3_embryo (μg/g)",0.048,"SE","light","light intensity","0",NA,"zhang21exp1","Pinus_koraiensis","41.85 124.90","41.85 124.90 751"
"zhang21","exp1","JN","Pinus","koraiensis",NA,"Y","N","Qingyuan Forest CERN, Liaoning, NE China","41.85","124.90","751","Asia",NA,"2018",NA,"dry",NA,NA,"-20","light intensity","-5/5/25","150","25/15","0 μmol/m^2/s light",NA,NA,NA,NA,"N",NA,"N",NA,NA,"N","GA3_embryo (μg/g)","0.005","SE","0","2","400",NA,NA,"2a","constant darkness","-5 then 5 then 25","50 then 50 then 50",NA,NA,NA,"20","25/15",NA,"alternating","25","15","12/12","12","12",NA,NA,NA,"dry","dry","-20",NA,"GA3_embryo (μg/g)",0.005,"SE","light","light intensity","0",NA,"zhang21exp1","Pinus_koraiensis","41.85 124.90","41.85 124.90 751"
"zhang21","exp1","JN","Pinus","koraiensis",NA,"Y","N","Qingyuan Forest CERN, Liaoning, NE China","41.85","124.90","751","Asia",NA,"2018",NA,"dry",NA,NA,"-20","light intensity","-5/5/25/15","200","25/15","0 μmol/m^2/s light",NA,NA,NA,NA,"N",NA,"N",NA,NA,"N","GA3_embryo (μg/g)","0.006","SE","0","2","400",NA,NA,"2a","constant darkness","-5 then 5 then 25 then 15","50 then 50 then 50 then 50",NA,NA,NA,"20","25/15",NA,"alternating","25","15","12/12","12","12",NA,NA,NA,"dry","dry","-20",NA,"GA3_embryo (μg/g)",0.006,"SE","light","light intensity","0",NA,"zhang21exp1","Pinus_koraiensis","41.85 124.90","41.85 124.90 751"
"zhang21","exp1","JN","Pinus","koraiensis",NA,"Y","N","Qingyuan Forest CERN, Liaoning, NE China","41.85","124.90","751","Asia",NA,"2018",NA,"dry",NA,NA,"-20","light intensity","-5","50","25/15","200 μmol/m^2/s light",NA,NA,NA,NA,"N",NA,"N",NA,NA,"N","ABA_embryo (μg/g)","0.302","SE","0.123","2","400",NA,NA,"2b",NA,"-5","50",NA,NA,NA,"20","25/15",NA,"alternating","25","15","12/12","12","12",NA,NA,NA,"dry","dry","-20",NA,"ABA_embryo (μg/g)",0.302,"SE","light","light intensity","0",NA,"zhang21exp1","Pinus_koraiensis","41.85 124.90","41.85 124.90 751"
"zhang21","exp1","JN","Pinus","koraiensis",NA,"Y","N","Qingyuan Forest CERN, Liaoning, NE China","41.85","124.90","751","Asia",NA,"2018",NA,"dry",NA,NA,"-20","light intensity","-5/5","100","25/15","200 μmol/m^2/s light",NA,NA,NA,NA,"N",NA,"N",NA,NA,"N","ABA_embryo (μg/g)","0.237","SE","0.047","2","400",NA,NA,"2b",NA,"-5 then 5","50 then 50",NA,NA,NA,"20","25/15",NA,"alternating","25","15","12/12","12","12",NA,NA,NA,"dry","dry","-20",NA,"ABA_embryo (μg/g)",0.237,"SE","light","light intensity","0",NA,"zhang21exp1","Pinus_koraiensis","41.85 124.90","41.85 124.90 751"
"zhang21","exp1","JN","Pinus","koraiensis",NA,"Y","N","Qingyuan Forest CERN, Liaoning, NE China","41.85","124.90","751","Asia",NA,"2018",NA,"dry",NA,NA,"-20","light intensity","-5/5/25","150","25/15","200 μmol/m^2/s light",NA,NA,NA,NA,"N",NA,"N",NA,NA,"N","ABA_embryo (μg/g)","0.043","SE","0","2","400",NA,NA,"2b",NA,"-5 then 5 then 25","50 then 50 then 50",NA,NA,NA,"20","25/15",NA,"alternating","25","15","12/12","12","12",NA,NA,NA,"dry","dry","-20",NA,"ABA_embryo (μg/g)",0.043,"SE","light","light intensity","0",NA,"zhang21exp1","Pinus_koraiensis","41.85 124.90","41.85 124.90 751"
"zhang21","exp1","JN","Pinus","koraiensis",NA,"Y","N","Qingyuan Forest CERN, Liaoning, NE China","41.85","124.90","751","Asia",NA,"2018",NA,"dry",NA,NA,"-20","light intensity","-5/5/25/15","200","25/15","200 μmol/m^2/s light",NA,NA,NA,NA,"N",NA,"N",NA,NA,"N","ABA_embryo (μg/g)","0.167","SE","0","2","400",NA,NA,"2b",NA,"-5 then 5 then 25 then 15","50 then 50 then 50 then 50",NA,NA,NA,"20","25/15",NA,"alternating","25","15","12/12","12","12",NA,NA,NA,"dry","dry","-20",NA,"ABA_embryo (μg/g)",0.167,"SE","light","light intensity","0",NA,"zhang21exp1","Pinus_koraiensis","41.85 124.90","41.85 124.90 751"
"zhang21","exp1","JN","Pinus","koraiensis",NA,"Y","N","Qingyuan Forest CERN, Liaoning, NE China","41.85","124.90","751","Asia",NA,"2018",NA,"dry",NA,NA,"-20","light intensity","-5","50","25/15","20 μmol/m^2/s light",NA,NA,NA,NA,"N",NA,"N",NA,NA,"N","ABA_embryo (μg/g)","3.772","SE","0.568","2","400",NA,NA,"2b","constant light","-5","50",NA,NA,NA,"20","25/15",NA,"alternating","25","15","12/12","12","12",NA,NA,NA,"dry","dry","-20",NA,"ABA_embryo (μg/g)",3.772,"SE","light","light intensity","0",NA,"zhang21exp1","Pinus_koraiensis","41.85 124.90","41.85 124.90 751"
