"datasetID","study","entered.by","genus","species","variety","woody","crop","source.population","provenance.lat","provenance.long","provenance.altitude","continent","no.indiv.collected","year.collected","year.germination","storage.type","storage.time","storage.humidity","storage.temp","treatment","chill.temp","chill.duration","germ.temp","other.treatment","photoperiod","chemical","chemical.concent","trt.duration","scarification","scarif.type","soaking","soaked.in","soaking.duration","seed.mass.given","respvar","response","error.type","resp.error","reps","n.per.rep","germ.duration","germ.time.zero","figure","Notes","chillTemp","chillDuration","chillTempUnc","chillTempCycle","chillLightCycle","germTempGen","germTemp","germDuration","germTempClass","germTempDay","germTempNight","germPhotoperiod","germPhotoperiodDay","germPhotoperiodNight","scarifTypeGen","scarifTypeSpe","chemicalCor","storageType","storageDetails","storageTemp","storageDuration","responseVar","responseValueNum","responseErrorType","photoperiodCor","treatmentOverview","chemicalConcent","chemicalConcentUnit","datasetIDstudy","latbi","provLatLon","provLatLonAlt","idspp"
"momonoki79","exp1","JN","Bupleurum","falcatum",NA,"N","N","National Institute of Hygienic Science, Kasukabe City, Saitama Prefecture, Japan",35.98,139.75,NA,"Asia",NA,"1969",NA,"dry","305",NA,"22","Light intensity",NA,NA,"20","900 lux",NA,NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","0",NA,NA,"1","100",NA,"end of treatment","table1",NA,NA,NA,NA,NA,NA,"20","20",NA,"constant",20,NA,NA,NA,NA,NA,NA,NA,"dry","dry","22","305","percent.germ",0,NA,"light","Light intensity","0",NA,"momonoki79exp1","Bupleurum_falcatum","35.98 139.75","35.98 139.75 NA","momonoki79exp1_Bupleurum_falcatum"
"momonoki79","exp1","JN","Bupleurum","falcatum",NA,"N","N","National Institute of Hygienic Science, Kasukabe City, Saitama Prefecture, Japan",35.98,139.75,NA,"Asia",NA,"1969",NA,"dry","305",NA,"22","Light intensity",NA,NA,"20","1050 lux",NA,NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","0.1",NA,NA,"1","100",NA,"end of treatment","table1",NA,NA,NA,NA,NA,NA,"20","20",NA,"constant",20,NA,NA,NA,NA,NA,NA,NA,"dry","dry","22","305","percent.germ",0.1,NA,"light","Light intensity","0",NA,"momonoki79exp1","Bupleurum_falcatum","35.98 139.75","35.98 139.75 NA","momonoki79exp1_Bupleurum_falcatum"
"momonoki79","exp1","JN","Bupleurum","falcatum",NA,"N","N","National Institute of Hygienic Science, Kasukabe City, Saitama Prefecture, Japan",35.98,139.75,NA,"Asia",NA,"1969",NA,"dry","335.5",NA,"22","Light intensity",NA,NA,"20","0 lux",NA,NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ",NA,NA,NA,"1","100",NA,"end of treatment","table1",NA,NA,NA,NA,NA,NA,"20","20",NA,"constant",20,NA,NA,NA,NA,NA,NA,NA,"dry","dry","22","336","percent.germ",NA,NA,"light","Light intensity","0",NA,"momonoki79exp1","Bupleurum_falcatum","35.98 139.75","35.98 139.75 NA","momonoki79exp1_Bupleurum_falcatum"
"momonoki79","exp1","JN","Bupleurum","falcatum",NA,"N","N","National Institute of Hygienic Science, Kasukabe City, Saitama Prefecture, Japan",35.98,139.75,NA,"Asia",NA,"1969",NA,"dry","335.5",NA,"22","Light intensity",NA,NA,"20","900 lux",NA,NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ",NA,NA,NA,"1","100",NA,"end of treatment","table1",NA,NA,NA,NA,NA,NA,"20","20",NA,"constant",20,NA,NA,NA,NA,NA,NA,NA,"dry","dry","22","336","percent.germ",NA,NA,"light","Light intensity","0",NA,"momonoki79exp1","Bupleurum_falcatum","35.98 139.75","35.98 139.75 NA","momonoki79exp1_Bupleurum_falcatum"
"momonoki79","exp1","JN","Bupleurum","falcatum",NA,"N","N","National Institute of Hygienic Science, Kasukabe City, Saitama Prefecture, Japan",35.98,139.75,NA,"Asia",NA,"1969",NA,"dry","335.5",NA,"22","Light intensity",NA,NA,"20","1050 lux",NA,NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ",NA,NA,NA,"1","100",NA,"end of treatment","table1",NA,NA,NA,NA,NA,NA,"20","20",NA,"constant",20,NA,NA,NA,NA,NA,NA,NA,"dry","dry","22","336","percent.germ",NA,NA,"light","Light intensity","0",NA,"momonoki79exp1","Bupleurum_falcatum","35.98 139.75","35.98 139.75 NA","momonoki79exp1_Bupleurum_falcatum"
"momonoki79","exp1","JN","Bupleurum","falcatum",NA,"N","N","National Institute of Hygienic Science, Kasukabe City, Saitama Prefecture, Japan",35.98,139.75,NA,"Asia",NA,"1969",NA,"dry","366",NA,"22","Light intensity",NA,NA,"20","0 lux",NA,NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ",NA,NA,NA,"1","100",NA,"end of treatment","table1",NA,NA,NA,NA,NA,NA,"20","20",NA,"constant",20,NA,NA,NA,NA,NA,NA,NA,"dry","dry","22","366","percent.germ",NA,NA,"light","Light intensity","0",NA,"momonoki79exp1","Bupleurum_falcatum","35.98 139.75","35.98 139.75 NA","momonoki79exp1_Bupleurum_falcatum"
"momonoki79","exp1","JN","Bupleurum","falcatum",NA,"N","N","National Institute of Hygienic Science, Kasukabe City, Saitama Prefecture, Japan",35.98,139.75,NA,"Asia",NA,"1969",NA,"dry","366",NA,"22","Light intensity",NA,NA,"20","900 lux",NA,NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ",NA,NA,NA,"1","100",NA,"end of treatment","table1",NA,NA,NA,NA,NA,NA,"20","20",NA,"constant",20,NA,NA,NA,NA,NA,NA,NA,"dry","dry","22","366","percent.germ",NA,NA,"light","Light intensity","0",NA,"momonoki79exp1","Bupleurum_falcatum","35.98 139.75","35.98 139.75 NA","momonoki79exp1_Bupleurum_falcatum"
"momonoki79","exp1","JN","Bupleurum","falcatum",NA,"N","N","National Institute of Hygienic Science, Kasukabe City, Saitama Prefecture, Japan",35.98,139.75,NA,"Asia",NA,"1969",NA,"dry","366",NA,"22","Light intensity",NA,NA,"20","1050 lux",NA,NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ",NA,NA,NA,"1","100",NA,"end of treatment","table1",NA,NA,NA,NA,NA,NA,"20","20",NA,"constant",20,NA,NA,NA,NA,NA,NA,NA,"dry","dry","22","366","percent.germ",NA,NA,"light","Light intensity","0",NA,"momonoki79exp1","Bupleurum_falcatum","35.98 139.75","35.98 139.75 NA","momonoki79exp1_Bupleurum_falcatum"
"momonoki79","exp1","JN","Bupleurum","falcatum",NA,"N","N","National Institute of Hygienic Science, Kasukabe City, Saitama Prefecture, Japan",35.98,139.75,NA,"Asia",NA,"1969",NA,"dry","0",NA,"22","Storage time",NA,NA,"20",NA,NA,NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.days","30.74",NA,NA,"1","100",NA,"end of treatment","table2","no effect of light on storage months",NA,NA,NA,NA,NA,"20","20",NA,"constant",20,NA,NA,NA,NA,NA,NA,NA,"dry","dry","22","0","germ.time",30.74,NA,NA,"Storage time","0",NA,"momonoki79exp1","Bupleurum_falcatum","35.98 139.75","35.98 139.75 NA","momonoki79exp1_Bupleurum_falcatum"
"momonoki79","exp1","JN","Bupleurum","falcatum",NA,"N","N","National Institute of Hygienic Science, Kasukabe City, Saitama Prefecture, Japan",35.98,139.75,NA,"Asia",NA,"1969",NA,"dry","30.5",NA,"22","Storage time",NA,NA,"20",NA,NA,NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.days","27.38",NA,NA,"1","100",NA,"end of treatment","table2",NA,NA,NA,NA,NA,NA,"20","20",NA,"constant",20,NA,NA,NA,NA,NA,NA,NA,"dry","dry","22","30","germ.time",27.38,NA,NA,"Storage time","0",NA,"momonoki79exp1","Bupleurum_falcatum","35.98 139.75","35.98 139.75 NA","momonoki79exp1_Bupleurum_falcatum"
"momonoki79","exp1","JN","Bupleurum","falcatum",NA,"N","N","National Institute of Hygienic Science, Kasukabe City, Saitama Prefecture, Japan",35.98,139.75,NA,"Asia",NA,"1969",NA,"dry","61",NA,"22","Storage time",NA,NA,"20",NA,NA,NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.days","26.56",NA,NA,"1","100",NA,"end of treatment","table2",NA,NA,NA,NA,NA,NA,"20","20",NA,"constant",20,NA,NA,NA,NA,NA,NA,NA,"dry","dry","22","61","germ.time",26.56,NA,NA,"Storage time","0",NA,"momonoki79exp1","Bupleurum_falcatum","35.98 139.75","35.98 139.75 NA","momonoki79exp1_Bupleurum_falcatum"
"momonoki79","exp1","JN","Bupleurum","falcatum",NA,"N","N","National Institute of Hygienic Science, Kasukabe City, Saitama Prefecture, Japan",35.98,139.75,NA,"Asia",NA,"1969",NA,"dry","91.5",NA,"22","Storage time",NA,NA,"20",NA,NA,NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.days","26.5",NA,NA,"1","100",NA,"end of treatment","table2",NA,NA,NA,NA,NA,NA,"20","20",NA,"constant",20,NA,NA,NA,NA,NA,NA,NA,"dry","dry","22","92","germ.time",26.5,NA,NA,"Storage time","0",NA,"momonoki79exp1","Bupleurum_falcatum","35.98 139.75","35.98 139.75 NA","momonoki79exp1_Bupleurum_falcatum"
"momonoki79","exp1","JN","Bupleurum","falcatum",NA,"N","N","National Institute of Hygienic Science, Kasukabe City, Saitama Prefecture, Japan",35.98,139.75,NA,"Asia",NA,"1969",NA,"dry","122",NA,"22","Storage time",NA,NA,"20",NA,NA,NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.days","28.93",NA,NA,"1","100",NA,"end of treatment","table2",NA,NA,NA,NA,NA,NA,"20","20",NA,"constant",20,NA,NA,NA,NA,NA,NA,NA,"dry","dry","22","122","germ.time",28.93,NA,NA,"Storage time","0",NA,"momonoki79exp1","Bupleurum_falcatum","35.98 139.75","35.98 139.75 NA","momonoki79exp1_Bupleurum_falcatum"
"momonoki79","exp1","JN","Bupleurum","falcatum",NA,"N","N","National Institute of Hygienic Science, Kasukabe City, Saitama Prefecture, Japan",35.98,139.75,NA,"Asia",NA,"1969",NA,"dry","152.5",NA,"22","Storage time",NA,NA,"20",NA,NA,NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.days","26.58",NA,NA,"1","100",NA,"end of treatment","table2",NA,NA,NA,NA,NA,NA,"20","20",NA,"constant",20,NA,NA,NA,NA,NA,NA,NA,"dry","dry","22","152","germ.time",26.58,NA,NA,"Storage time","0",NA,"momonoki79exp1","Bupleurum_falcatum","35.98 139.75","35.98 139.75 NA","momonoki79exp1_Bupleurum_falcatum"
"momonoki79","exp1","JN","Bupleurum","falcatum",NA,"N","N","National Institute of Hygienic Science, Kasukabe City, Saitama Prefecture, Japan",35.98,139.75,NA,"Asia",NA,"1969",NA,"dry","183",NA,"22","Storage time",NA,NA,"20",NA,NA,NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.days","22.54",NA,NA,"1","100",NA,"end of treatment","table2",NA,NA,NA,NA,NA,NA,"20","20",NA,"constant",20,NA,NA,NA,NA,NA,NA,NA,"dry","dry","22","183","germ.time",22.54,NA,NA,"Storage time","0",NA,"momonoki79exp1","Bupleurum_falcatum","35.98 139.75","35.98 139.75 NA","momonoki79exp1_Bupleurum_falcatum"
"momonoki79","exp1","JN","Bupleurum","falcatum",NA,"N","N","National Institute of Hygienic Science, Kasukabe City, Saitama Prefecture, Japan",35.98,139.75,NA,"Asia",NA,"1969",NA,"dry","213.5",NA,"22","Storage time",NA,NA,"20",NA,NA,NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.days","16.04",NA,NA,"1","100",NA,"end of treatment","table2",NA,NA,NA,NA,NA,NA,"20","20",NA,"constant",20,NA,NA,NA,NA,NA,NA,NA,"dry","dry","22","214","germ.time",16.04,NA,NA,"Storage time","0",NA,"momonoki79exp1","Bupleurum_falcatum","35.98 139.75","35.98 139.75 NA","momonoki79exp1_Bupleurum_falcatum"
"momonoki79","exp1","JN","Bupleurum","falcatum",NA,"N","N","National Institute of Hygienic Science, Kasukabe City, Saitama Prefecture, Japan",35.98,139.75,NA,"Asia",NA,"1969",NA,"dry","244",NA,"22","Storage time",NA,NA,"20",NA,NA,NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.days","16.14",NA,NA,"1","100",NA,"end of treatment","table2",NA,NA,NA,NA,NA,NA,"20","20",NA,"constant",20,NA,NA,NA,NA,NA,NA,NA,"dry","dry","22","244","germ.time",16.14,NA,NA,"Storage time","0",NA,"momonoki79exp1","Bupleurum_falcatum","35.98 139.75","35.98 139.75 NA","momonoki79exp1_Bupleurum_falcatum"
"momonoki79","exp1","JN","Bupleurum","falcatum",NA,"N","N","National Institute of Hygienic Science, Kasukabe City, Saitama Prefecture, Japan",35.98,139.75,NA,"Asia",NA,"1969",NA,"dry","274.5",NA,"22","Storage time",NA,NA,"20",NA,NA,NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.days","15.2",NA,NA,"1","100",NA,"end of treatment","table2",NA,NA,NA,NA,NA,NA,"20","20",NA,"constant",20,NA,NA,NA,NA,NA,NA,NA,"dry","dry","22","274","germ.time",15.2,NA,NA,"Storage time","0",NA,"momonoki79exp1","Bupleurum_falcatum","35.98 139.75","35.98 139.75 NA","momonoki79exp1_Bupleurum_falcatum"
"momonoki79","exp1","JN","Bupleurum","falcatum",NA,"N","N","National Institute of Hygienic Science, Kasukabe City, Saitama Prefecture, Japan",35.98,139.75,NA,"Asia",NA,"1969",NA,"dry","305",NA,"22","Storage time",NA,NA,"20",NA,NA,NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.days",NA,NA,NA,"1","100",NA,"end of treatment","table2",NA,NA,NA,NA,NA,NA,"20","20",NA,"constant",20,NA,NA,NA,NA,NA,NA,NA,"dry","dry","22","305","germ.time",NA,NA,NA,"Storage time","0",NA,"momonoki79exp1","Bupleurum_falcatum","35.98 139.75","35.98 139.75 NA","momonoki79exp1_Bupleurum_falcatum"
"momonoki79","exp1","JN","Bupleurum","falcatum",NA,"N","N","National Institute of Hygienic Science, Kasukabe City, Saitama Prefecture, Japan",35.98,139.75,NA,"Asia",NA,"1969",NA,"dry","335.5",NA,"22","Storage time",NA,NA,"20",NA,NA,NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.days",NA,NA,NA,"1","100",NA,"end of treatment","table2",NA,NA,NA,NA,NA,NA,"20","20",NA,"constant",20,NA,NA,NA,NA,NA,NA,NA,"dry","dry","22","336","germ.time",NA,NA,NA,"Storage time","0",NA,"momonoki79exp1","Bupleurum_falcatum","35.98 139.75","35.98 139.75 NA","momonoki79exp1_Bupleurum_falcatum"
"momonoki79","exp1","JN","Bupleurum","falcatum",NA,"N","N","National Institute of Hygienic Science, Kasukabe City, Saitama Prefecture, Japan",35.98,139.75,NA,"Asia",NA,"1969",NA,"dry","366",NA,"22","Storage time",NA,NA,"20",NA,NA,NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.days",NA,NA,NA,"1","100",NA,"end of treatment","table2",NA,NA,NA,NA,NA,NA,"20","20",NA,"constant",20,NA,NA,NA,NA,NA,NA,NA,"dry","dry","22","366","germ.time",NA,NA,NA,"Storage time","0",NA,"momonoki79exp1","Bupleurum_falcatum","35.98 139.75","35.98 139.75 NA","momonoki79exp1_Bupleurum_falcatum"
"momonoki79","exp1","JN","Bupleurum","falcatum",NA,"N","N","Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,"Asia",NA,"1975",NA,"dry","30.5",NA,"22","temperature",NA,NA,"15",NA,"0",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","34",NA,NA,"1","100",NA,"end of treatment","table4",NA,NA,NA,NA,NA,NA,"15","15",NA,"constant",15,NA,"0/24",0,24,NA,NA,NA,"dry","dry","22","30","percent.germ",34,NA,"dark","temperature","0",NA,"momonoki79exp1","Bupleurum_falcatum","35.64712604 139.6336852","35.64712604 139.6336852 NA","momonoki79exp1_Bupleurum_falcatum"
"momonoki79","exp1","JN","Bupleurum","falcatum",NA,"N","N","Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,"Asia",NA,"1975",NA,"dry","30.5",NA,"22","temperature",NA,NA,"20",NA,"0",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","33.5",NA,NA,"1","100",NA,"end of treatment","table4",NA,NA,NA,NA,NA,NA,"20","20",NA,"constant",20,NA,"0/24",0,24,NA,NA,NA,"dry","dry","22","30","percent.germ",33.5,NA,"dark","temperature","0",NA,"momonoki79exp1","Bupleurum_falcatum","35.64712604 139.6336852","35.64712604 139.6336852 NA","momonoki79exp1_Bupleurum_falcatum"
"momonoki79","exp1","JN","Bupleurum","falcatum",NA,"N","N","Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,"Asia",NA,"1975",NA,"dry","30.5",NA,"22","temperature",NA,NA,"25",NA,"0",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","22",NA,NA,"1","100",NA,"end of treatment","table4",NA,NA,NA,NA,NA,NA,"25","25",NA,"constant",25,NA,"0/24",0,24,NA,NA,NA,"dry","dry","22","30","percent.germ",22,NA,"dark","temperature","0",NA,"momonoki79exp1","Bupleurum_falcatum","35.64712604 139.6336852","35.64712604 139.6336852 NA","momonoki79exp1_Bupleurum_falcatum"
"momonoki79","exp1","JN","Bupleurum","falcatum",NA,"N","N","Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,"Asia",NA,"1975",NA,"dry","30.5",NA,"22","temperature",NA,NA,"30",NA,"0",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","0",NA,NA,"1","100",NA,"end of treatment","table4",NA,NA,NA,NA,NA,NA,"30","30",NA,"constant",30,NA,"0/24",0,24,NA,NA,NA,"dry","dry","22","30","percent.germ",0,NA,"dark","temperature","0",NA,"momonoki79exp1","Bupleurum_falcatum","35.64712604 139.6336852","35.64712604 139.6336852 NA","momonoki79exp1_Bupleurum_falcatum"
"momonoki79","exp1","JN","Bupleurum","falcatum",NA,"N","N","Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,"Asia",NA,"1975",NA,"dry","152.5",NA,"22","temperature",NA,NA,"15",NA,"0",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","54.5",NA,NA,"1","100",NA,"end of treatment","table4",NA,NA,NA,NA,NA,NA,"15","15",NA,"constant",15,NA,"0/24",0,24,NA,NA,NA,"dry","dry","22","152","percent.germ",54.5,NA,"dark","temperature","0",NA,"momonoki79exp1","Bupleurum_falcatum","35.64712604 139.6336852","35.64712604 139.6336852 NA","momonoki79exp1_Bupleurum_falcatum"
"momonoki79","exp1","JN","Bupleurum","falcatum",NA,"N","N","Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,"Asia",NA,"1975",NA,"dry","152.5",NA,"22","temperature",NA,NA,"20",NA,"0",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","53.5",NA,NA,"1","100",NA,"end of treatment","table4",NA,NA,NA,NA,NA,NA,"20","20",NA,"constant",20,NA,"0/24",0,24,NA,NA,NA,"dry","dry","22","152","percent.germ",53.5,NA,"dark","temperature","0",NA,"momonoki79exp1","Bupleurum_falcatum","35.64712604 139.6336852","35.64712604 139.6336852 NA","momonoki79exp1_Bupleurum_falcatum"
"momonoki79","exp1","JN","Bupleurum","falcatum",NA,"N","N","Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,"Asia",NA,"1975",NA,"dry","152.5",NA,"22","temperature",NA,NA,"25",NA,"0",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","44.5",NA,NA,"1","100",NA,"end of treatment","table4",NA,NA,NA,NA,NA,NA,"25","25",NA,"constant",25,NA,"0/24",0,24,NA,NA,NA,"dry","dry","22","152","percent.germ",44.5,NA,"dark","temperature","0",NA,"momonoki79exp1","Bupleurum_falcatum","35.64712604 139.6336852","35.64712604 139.6336852 NA","momonoki79exp1_Bupleurum_falcatum"
"momonoki79","exp1","JN","Bupleurum","falcatum",NA,"N","N","Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,"Asia",NA,"1975",NA,"dry","152.5",NA,"22","temperature",NA,NA,"30",NA,"0",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","0",NA,NA,"1","100",NA,"end of treatment","table4",NA,NA,NA,NA,NA,NA,"30","30",NA,"constant",30,NA,"0/24",0,24,NA,NA,NA,"dry","dry","22","152","percent.germ",0,NA,"dark","temperature","0",NA,"momonoki79exp1","Bupleurum_falcatum","35.64712604 139.6336852","35.64712604 139.6336852 NA","momonoki79exp1_Bupleurum_falcatum"
"momonoki79","exp1","JN","Bupleurum","falcatum",NA,"N","N","Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,"Asia",NA,"1975",NA,"dry","213.5",NA,"22","temperature",NA,NA,"15",NA,"0",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","47.5",NA,NA,"1","100",NA,"end of treatment","table4",NA,NA,NA,NA,NA,NA,"15","15",NA,"constant",15,NA,"0/24",0,24,NA,NA,NA,"dry","dry","22","214","percent.germ",47.5,NA,"dark","temperature","0",NA,"momonoki79exp1","Bupleurum_falcatum","35.64712604 139.6336852","35.64712604 139.6336852 NA","momonoki79exp1_Bupleurum_falcatum"
"momonoki79","exp1","JN","Bupleurum","falcatum",NA,"N","N","Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,"Asia",NA,"1975",NA,"dry","213.5",NA,"22","temperature",NA,NA,"20",NA,"0",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","45.5",NA,NA,"1","100",NA,"end of treatment","table4",NA,NA,NA,NA,NA,NA,"20","20",NA,"constant",20,NA,"0/24",0,24,NA,NA,NA,"dry","dry","22","214","percent.germ",45.5,NA,"dark","temperature","0",NA,"momonoki79exp1","Bupleurum_falcatum","35.64712604 139.6336852","35.64712604 139.6336852 NA","momonoki79exp1_Bupleurum_falcatum"
"momonoki79","exp1","JN","Bupleurum","falcatum",NA,"N","N","Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,"Asia",NA,"1975",NA,"dry","213.5",NA,"22","temperature",NA,NA,"25",NA,"0",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","35.5",NA,NA,"1","100",NA,"end of treatment","table4",NA,NA,NA,NA,NA,NA,"25","25",NA,"constant",25,NA,"0/24",0,24,NA,NA,NA,"dry","dry","22","214","percent.germ",35.5,NA,"dark","temperature","0",NA,"momonoki79exp1","Bupleurum_falcatum","35.64712604 139.6336852","35.64712604 139.6336852 NA","momonoki79exp1_Bupleurum_falcatum"
"momonoki79","exp1","JN","Bupleurum","falcatum",NA,"N","N","Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,"Asia",NA,"1975",NA,"dry","213.5",NA,"22","temperature",NA,NA,"30",NA,"0",NA,NA,NA,"N",NA,"N",NA,NA,"Y","per.germ","0",NA,NA,"1","100",NA,"end of treatment","table4",NA,NA,NA,NA,NA,NA,"30","30",NA,"constant",30,NA,"0/24",0,24,NA,NA,NA,"dry","dry","22","214","percent.germ",0,NA,"dark","temperature","0",NA,"momonoki79exp1","Bupleurum_falcatum","35.64712604 139.6336852","35.64712604 139.6336852 NA","momonoki79exp1_Bupleurum_falcatum"
"momonoki79","exp1","JN","Bupleurum","falcatum",NA,"N","N","Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,"Asia",NA,"1975",NA,"dry",NA,NA,"22","temperature",NA,NA,"15",NA,"0",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.days","15.25",NA,NA,"1","100",NA,"end of treatment","table5","authors don't specify the months of storage",NA,NA,NA,NA,NA,"15","15",NA,"constant",15,NA,"0/24",0,24,NA,NA,NA,"dry","dry","22",NA,"germ.time",15.25,NA,"dark","temperature","0",NA,"momonoki79exp1","Bupleurum_falcatum","35.64712604 139.6336852","35.64712604 139.6336852 NA","momonoki79exp1_Bupleurum_falcatum"
"momonoki79","exp1","JN","Bupleurum","falcatum",NA,"N","N","Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,"Asia",NA,"1975",NA,"dry",NA,NA,"22","temperature",NA,NA,"20",NA,"0",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.days","24.09",NA,NA,"1","100",NA,"end of treatment","table5",NA,NA,NA,NA,NA,NA,"20","20",NA,"constant",20,NA,"0/24",0,24,NA,NA,NA,"dry","dry","22",NA,"germ.time",24.09,NA,"dark","temperature","0",NA,"momonoki79exp1","Bupleurum_falcatum","35.64712604 139.6336852","35.64712604 139.6336852 NA","momonoki79exp1_Bupleurum_falcatum"
"momonoki79","exp1","JN","Bupleurum","falcatum",NA,"N","N","Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,"Asia",NA,"1975",NA,"dry",NA,NA,"22","temperature",NA,NA,"25",NA,"0",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.days","24.95",NA,NA,"1","100",NA,"end of treatment","table5",NA,NA,NA,NA,NA,NA,"25","25",NA,"constant",25,NA,"0/24",0,24,NA,NA,NA,"dry","dry","22",NA,"germ.time",24.95,NA,"dark","temperature","0",NA,"momonoki79exp1","Bupleurum_falcatum","35.64712604 139.6336852","35.64712604 139.6336852 NA","momonoki79exp1_Bupleurum_falcatum"
"momonoki79","exp1","JN","Bupleurum","falcatum",NA,"N","N","Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,"Asia",NA,"1975",NA,"dry",NA,NA,"22","temperature",NA,NA,"30",NA,"0",NA,NA,NA,"N",NA,"N",NA,NA,"Y","germ.days",NA,NA,NA,"1","100",NA,"end of treatment","table5",NA,NA,NA,NA,NA,NA,"30","30",NA,"constant",30,NA,"0/24",0,24,NA,NA,NA,"dry","dry","22",NA,"germ.time",NA,NA,"dark","temperature","0",NA,"momonoki79exp1","Bupleurum_falcatum","35.64712604 139.6336852","35.64712604 139.6336852 NA","momonoki79exp1_Bupleurum_falcatum"
"momonoki79","exp1","JN","Bupleurum","falcatum",NA,"N","N","Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,"Asia",NA,"1975",NA,"dry","0",NA,"22","storage time",NA,NA,"20",NA,"0",NA,NA,NA,"N",NA,"formalin/ethanol/glacial acetic acid","5%/10%/5%",NA,"Y","embryo:seed.ratio","5.1",NA,NA,"1","100",NA,"end of treatment","table3",NA,NA,NA,NA,NA,NA,"20","20",NA,"constant",20,NA,"0/24",0,24,NA,NA,NA,"dry","dry","22","0","embryo:seed.ratio",5.1,NA,"dark","storage time","0",NA,"momonoki79exp1","Bupleurum_falcatum","35.64712604 139.6336852","35.64712604 139.6336852 NA","momonoki79exp1_Bupleurum_falcatum"
