"","datasetID","study","genus","species","variety","provLatLonAlt","treatment","storageType","storageNoStratTemp","storageNoStratDur","storageDetails","scarifTypeGen","scarifTypeSpe","chemicalCor","chemicalConcent","soaking","soaked.in","soaking.duration","chillTemp","chillDuration","chillTempUnc","chillTempCycle","chillLightCycle","stratSequence_condensed","stratTemp_condensed","stratDur_condensed","germTempGen","germTemp","germDuration","germTempClass","germTempDay","germTempNight","germPhotoperiod","germPhotoperiodDay","germPhotoperiodNight","other.treatment","responseVar","responseValueNum","uniqueID","genusspecies","storConditions"
"6836","edwards73a","exp1","Tsuga","heterophylla",NA,"48.50 -123.55 400","dark/moist/cold stratification on filter paper","cold","0",NA,"cold",NA,NA,NA,"0","N",NA,NA,"2.5","7","1.5",NA,NA,"cold","2.5","7",NA,NA,"10","constant",NA,NA,"16/8","16","8",NA,"percent.germ",6,16109,"Tsuga_heterophylla","cold 0 NA"
"6837","edwards73a","exp1","Tsuga","heterophylla",NA,"48.50 -123.55 400","dark/moist/cold stratification on filter paper","cold","0",NA,"cold",NA,NA,NA,"0","N",NA,NA,"2.5","7","1.5",NA,NA,"cold","2.5","7",NA,NA,"11","constant",NA,NA,"16/8","16","8",NA,"percent.germ",40,16110,"Tsuga_heterophylla","cold 0 NA"
"6838","edwards73a","exp1","Tsuga","heterophylla",NA,"48.50 -123.55 400","dark/moist/cold stratification on filter paper","cold","0",NA,"cold",NA,NA,NA,"0","N",NA,NA,"2.5","7","1.5",NA,NA,"cold","2.5","7",NA,NA,"13","constant",NA,NA,"16/8","16","8",NA,"percent.germ",81,16111,"Tsuga_heterophylla","cold 0 NA"
"6839","edwards73a","exp1","Tsuga","heterophylla",NA,"48.50 -123.55 400","dark/moist/cold stratification on filter paper","cold","0",NA,"cold",NA,NA,NA,"0","N",NA,NA,"2.5","7","1.5",NA,NA,"cold","2.5","7",NA,NA,"14","constant",NA,NA,"16/8","16","8",NA,"percent.germ",90,16112,"Tsuga_heterophylla","cold 0 NA"
"6840","edwards73a","exp1","Tsuga","heterophylla",NA,"48.50 -123.55 400","dark/moist/cold stratification on filter paper","cold","0",NA,"cold",NA,NA,NA,"0","N",NA,NA,"2.5","7","1.5",NA,NA,"cold","2.5","7",NA,NA,"17","constant",NA,NA,"16/8","16","8",NA,"percent.germ",98,16113,"Tsuga_heterophylla","cold 0 NA"
"6841","edwards73a","exp1","Tsuga","heterophylla",NA,"48.50 -123.55 400","dark/moist/cold stratification on filter paper","cold","0",NA,"cold",NA,NA,NA,"0","N",NA,NA,"2.5","7","1.5",NA,NA,"cold","2.5","7",NA,NA,"21","constant",NA,NA,"16/8","16","8",NA,"percent.germ",99,16114,"Tsuga_heterophylla","cold 0 NA"
"6808","edwards73a","exp1","Tsuga","heterophylla",NA,"48.50 -123.55 400","dark/moist/cold stratification on filter paper","cold","0",NA,"cold",NA,NA,NA,"0","N",NA,NA,"2.5","14","1.5",NA,NA,"cold","2.5","14",NA,NA,"9","constant",NA,NA,"16/8","16","8",NA,"percent.germ",3,16115,"Tsuga_heterophylla","cold 0 NA"
"6799","edwards73a","exp1","Tsuga","heterophylla",NA,"48.50 -123.55 400","dark/moist/cold stratification on filter paper","cold","0",NA,"cold",NA,NA,NA,"0","N",NA,NA,"2.5","14","1.5",NA,NA,"cold","2.5","14",NA,NA,"10","constant",NA,NA,"16/8","16","8",NA,"percent.germ",29,16116,"Tsuga_heterophylla","cold 0 NA"
"6800","edwards73a","exp1","Tsuga","heterophylla",NA,"48.50 -123.55 400","dark/moist/cold stratification on filter paper","cold","0",NA,"cold",NA,NA,NA,"0","N",NA,NA,"2.5","14","1.5",NA,NA,"cold","2.5","14",NA,NA,"11","constant",NA,NA,"16/8","16","8",NA,"percent.germ",66,16117,"Tsuga_heterophylla","cold 0 NA"
"6801","edwards73a","exp1","Tsuga","heterophylla",NA,"48.50 -123.55 400","dark/moist/cold stratification on filter paper","cold","0",NA,"cold",NA,NA,NA,"0","N",NA,NA,"2.5","14","1.5",NA,NA,"cold","2.5","14",NA,NA,"13","constant",NA,NA,"16/8","16","8",NA,"percent.germ",95,16118,"Tsuga_heterophylla","cold 0 NA"
"6802","edwards73a","exp1","Tsuga","heterophylla",NA,"48.50 -123.55 400","dark/moist/cold stratification on filter paper","cold","0",NA,"cold",NA,NA,NA,"0","N",NA,NA,"2.5","14","1.5",NA,NA,"cold","2.5","14",NA,NA,"14","constant",NA,NA,"16/8","16","8",NA,"percent.germ",96,16119,"Tsuga_heterophylla","cold 0 NA"
"6803","edwards73a","exp1","Tsuga","heterophylla",NA,"48.50 -123.55 400","dark/moist/cold stratification on filter paper","cold","0",NA,"cold",NA,NA,NA,"0","N",NA,NA,"2.5","14","1.5",NA,NA,"cold","2.5","14",NA,NA,"17","constant",NA,NA,"16/8","16","8",NA,"percent.germ",98,16120,"Tsuga_heterophylla","cold 0 NA"
"6804","edwards73a","exp1","Tsuga","heterophylla",NA,"48.50 -123.55 400","dark/moist/cold stratification on filter paper","cold","0",NA,"cold",NA,NA,NA,"0","N",NA,NA,"2.5","14","1.5",NA,NA,"cold","2.5","14",NA,NA,"21","constant",NA,NA,"16/8","16","8",NA,"percent.germ",98,16121,"Tsuga_heterophylla","cold 0 NA"
"6817","edwards73a","exp1","Tsuga","heterophylla",NA,"48.50 -123.55 400","dark/moist/cold stratification on filter paper","cold","0",NA,"cold",NA,NA,NA,"0","N",NA,NA,"2.5","21","1.5",NA,NA,"cold","2.5","21",NA,NA,"9","constant",NA,NA,"16/8","16","8",NA,"percent.germ",7,16122,"Tsuga_heterophylla","cold 0 NA"
"6809","edwards73a","exp1","Tsuga","heterophylla",NA,"48.50 -123.55 400","dark/moist/cold stratification on filter paper","cold","0",NA,"cold",NA,NA,NA,"0","N",NA,NA,"2.5","21","1.5",NA,NA,"cold","2.5","21",NA,NA,"10","constant",NA,NA,"16/8","16","8",NA,"percent.germ",37,16123,"Tsuga_heterophylla","cold 0 NA"
"6810","edwards73a","exp1","Tsuga","heterophylla",NA,"48.50 -123.55 400","dark/moist/cold stratification on filter paper","cold","0",NA,"cold",NA,NA,NA,"0","N",NA,NA,"2.5","21","1.5",NA,NA,"cold","2.5","21",NA,NA,"11","constant",NA,NA,"16/8","16","8",NA,"percent.germ",80,16124,"Tsuga_heterophylla","cold 0 NA"
"6811","edwards73a","exp1","Tsuga","heterophylla",NA,"48.50 -123.55 400","dark/moist/cold stratification on filter paper","cold","0",NA,"cold",NA,NA,NA,"0","N",NA,NA,"2.5","21","1.5",NA,NA,"cold","2.5","21",NA,NA,"13","constant",NA,NA,"16/8","16","8",NA,"percent.germ",96,16125,"Tsuga_heterophylla","cold 0 NA"
"6823","edwards73a","exp1","Tsuga","heterophylla",NA,"48.50 -123.55 400","dark/moist/cold stratification on filter paper","cold","0",NA,"cold",NA,NA,NA,"0","N",NA,NA,"2.5","28","1.5",NA,NA,"cold","2.5","28",NA,NA,"8","constant",NA,NA,"16/8","16","8",NA,"percent.germ",0,16126,"Tsuga_heterophylla","cold 0 NA"
"6824","edwards73a","exp1","Tsuga","heterophylla",NA,"48.50 -123.55 400","dark/moist/cold stratification on filter paper","cold","0",NA,"cold",NA,NA,NA,"0","N",NA,NA,"2.5","28","1.5",NA,NA,"cold","2.5","28",NA,NA,"9","constant",NA,NA,"16/8","16","8",NA,"percent.germ",18,16127,"Tsuga_heterophylla","cold 0 NA"
"6818","edwards73a","exp1","Tsuga","heterophylla",NA,"48.50 -123.55 400","dark/moist/cold stratification on filter paper","cold","0",NA,"cold",NA,NA,NA,"0","N",NA,NA,"2.5","28","1.5",NA,NA,"cold","2.5","28",NA,NA,"10","constant",NA,NA,"16/8","16","8",NA,"percent.germ",52,16128,"Tsuga_heterophylla","cold 0 NA"
"6819","edwards73a","exp1","Tsuga","heterophylla",NA,"48.50 -123.55 400","dark/moist/cold stratification on filter paper","cold","0",NA,"cold",NA,NA,NA,"0","N",NA,NA,"2.5","28","1.5",NA,NA,"cold","2.5","28",NA,NA,"11","constant",NA,NA,"16/8","16","8",NA,"percent.germ",88,16129,"Tsuga_heterophylla","cold 0 NA"
"6820","edwards73a","exp1","Tsuga","heterophylla",NA,"48.50 -123.55 400","dark/moist/cold stratification on filter paper","cold","0",NA,"cold",NA,NA,NA,"0","N",NA,NA,"2.5","28","1.5",NA,NA,"cold","2.5","28",NA,NA,"13","constant",NA,NA,"16/8","16","8",NA,"percent.germ",96,16130,"Tsuga_heterophylla","cold 0 NA"
"6829","edwards73a","exp1","Tsuga","heterophylla",NA,"48.50 -123.55 400","dark/moist/cold stratification on filter paper","cold","0",NA,"cold",NA,NA,NA,"0","N",NA,NA,"2.5","42","1.5",NA,NA,"cold","2.5","42",NA,NA,"8","constant",NA,NA,"16/8","16","8",NA,"percent.germ",4,16131,"Tsuga_heterophylla","cold 0 NA"
"6830","edwards73a","exp1","Tsuga","heterophylla",NA,"48.50 -123.55 400","dark/moist/cold stratification on filter paper","cold","0",NA,"cold",NA,NA,NA,"0","N",NA,NA,"2.5","42","1.5",NA,NA,"cold","2.5","42",NA,NA,"9","constant",NA,NA,"16/8","16","8",NA,"percent.germ",29,16132,"Tsuga_heterophylla","cold 0 NA"
"6825","edwards73a","exp1","Tsuga","heterophylla",NA,"48.50 -123.55 400","dark/moist/cold stratification on filter paper","cold","0",NA,"cold",NA,NA,NA,"0","N",NA,NA,"2.5","42","1.5",NA,NA,"cold","2.5","42",NA,NA,"10","constant",NA,NA,"16/8","16","8",NA,"percent.germ",73,16133,"Tsuga_heterophylla","cold 0 NA"
"6826","edwards73a","exp1","Tsuga","heterophylla",NA,"48.50 -123.55 400","dark/moist/cold stratification on filter paper","cold","0",NA,"cold",NA,NA,NA,"0","N",NA,NA,"2.5","42","1.5",NA,NA,"cold","2.5","42",NA,NA,"11","constant",NA,NA,"16/8","16","8",NA,"percent.germ",93,16134,"Tsuga_heterophylla","cold 0 NA"
"6835","edwards73a","exp1","Tsuga","heterophylla",NA,"48.50 -123.55 400","dark/moist/cold stratification on filter paper","cold","0",NA,"cold",NA,NA,NA,"0","N",NA,NA,"2.5","56","1.5",NA,NA,"cold","2.5","56",NA,NA,"9","constant",NA,NA,"16/8","16","8",NA,"percent.germ",36,16135,"Tsuga_heterophylla","cold 0 NA"
"6831","edwards73a","exp1","Tsuga","heterophylla",NA,"48.50 -123.55 400","dark/moist/cold stratification on filter paper","cold","0",NA,"cold",NA,NA,NA,"0","N",NA,NA,"2.5","56","1.5",NA,NA,"cold","2.5","56",NA,NA,"10","constant",NA,NA,"16/8","16","8",NA,"percent.germ",83,16136,"Tsuga_heterophylla","cold 0 NA"
"6832","edwards73a","exp1","Tsuga","heterophylla",NA,"48.50 -123.55 400","dark/moist/cold stratification on filter paper","cold","0",NA,"cold",NA,NA,NA,"0","N",NA,NA,"2.5","56","1.5",NA,NA,"cold","2.5","56",NA,NA,"11","constant",NA,NA,"16/8","16","8",NA,"percent.germ",97,16137,"Tsuga_heterophylla","cold 0 NA"
"6849","edwards73a","exp1","Tsuga","heterophylla",NA,"48.50 -123.55 400","dark/moist/cold stratification on filter paper","cold","0",NA,"cold",NA,NA,NA,"0","N",NA,NA,"2.5","84","1.5",NA,NA,"cold","2.5","84",NA,NA,"7","constant",NA,NA,"16/8","16","8",NA,"percent.germ",1,16138,"Tsuga_heterophylla","cold 0 NA"
"6850","edwards73a","exp1","Tsuga","heterophylla",NA,"48.50 -123.55 400","dark/moist/cold stratification on filter paper","cold","0",NA,"cold",NA,NA,NA,"0","N",NA,NA,"2.5","84","1.5",NA,NA,"cold","2.5","84",NA,NA,"8","constant",NA,NA,"16/8","16","8",NA,"percent.germ",14,16139,"Tsuga_heterophylla","cold 0 NA"
"6851","edwards73a","exp1","Tsuga","heterophylla",NA,"48.50 -123.55 400","dark/moist/cold stratification on filter paper","cold","0",NA,"cold",NA,NA,NA,"0","N",NA,NA,"2.5","84","1.5",NA,NA,"cold","2.5","84",NA,NA,"9","constant",NA,NA,"16/8","16","8",NA,"percent.germ",71,16140,"Tsuga_heterophylla","cold 0 NA"
"6845","edwards73a","exp1","Tsuga","heterophylla",NA,"48.50 -123.55 400","dark/moist/cold stratification on filter paper","cold","0",NA,"cold",NA,NA,NA,"0","N",NA,NA,"2.5","84","1.5",NA,NA,"cold","2.5","84",NA,NA,"10","constant",NA,NA,"16/8","16","8",NA,"percent.germ",96,16141,"Tsuga_heterophylla","cold 0 NA"
"6846","edwards73a","exp1","Tsuga","heterophylla",NA,"48.50 -123.55 400","dark/moist/cold stratification on filter paper","cold","0",NA,"cold",NA,NA,NA,"0","N",NA,NA,"2.5","84","1.5",NA,NA,"cold","2.5","84",NA,NA,"11","constant",NA,NA,"16/8","16","8",NA,"percent.germ",99,16142,"Tsuga_heterophylla","cold 0 NA"
"6793","edwards73a","exp1","Tsuga","heterophylla",NA,"48.50 -123.55 400","dark/moist/cold stratification on filter paper","cold","0",NA,"cold",NA,NA,NA,"0","N",NA,NA,"2.5","112","1.5",NA,NA,"cold","2.5","112",NA,NA,"4","constant",NA,NA,"16/8","16","8",NA,"percent.germ",0,16143,"Tsuga_heterophylla","cold 0 NA"
"6794","edwards73a","exp1","Tsuga","heterophylla",NA,"48.50 -123.55 400","dark/moist/cold stratification on filter paper","cold","0",NA,"cold",NA,NA,NA,"0","N",NA,NA,"2.5","112","1.5",NA,NA,"cold","2.5","112",NA,NA,"5","constant",NA,NA,"16/8","16","8",NA,"percent.germ",4,16144,"Tsuga_heterophylla","cold 0 NA"
"6795","edwards73a","exp1","Tsuga","heterophylla",NA,"48.50 -123.55 400","dark/moist/cold stratification on filter paper","cold","0",NA,"cold",NA,NA,NA,"0","N",NA,NA,"2.5","112","1.5",NA,NA,"cold","2.5","112",NA,NA,"6","constant",NA,NA,"16/8","16","8",NA,"percent.germ",16,16145,"Tsuga_heterophylla","cold 0 NA"
"6796","edwards73a","exp1","Tsuga","heterophylla",NA,"48.50 -123.55 400","dark/moist/cold stratification on filter paper","cold","0",NA,"cold",NA,NA,NA,"0","N",NA,NA,"2.5","112","1.5",NA,NA,"cold","2.5","112",NA,NA,"7","constant",NA,NA,"16/8","16","8",NA,"percent.germ",30,16146,"Tsuga_heterophylla","cold 0 NA"
"6797","edwards73a","exp1","Tsuga","heterophylla",NA,"48.50 -123.55 400","dark/moist/cold stratification on filter paper","cold","0",NA,"cold",NA,NA,NA,"0","N",NA,NA,"2.5","112","1.5",NA,NA,"cold","2.5","112",NA,NA,"8","constant",NA,NA,"16/8","16","8",NA,"percent.germ",60,16147,"Tsuga_heterophylla","cold 0 NA"
"6798","edwards73a","exp1","Tsuga","heterophylla",NA,"48.50 -123.55 400","dark/moist/cold stratification on filter paper","cold","0",NA,"cold",NA,NA,NA,"0","N",NA,NA,"2.5","112","1.5",NA,NA,"cold","2.5","112",NA,NA,"9","constant",NA,NA,"16/8","16","8",NA,"percent.germ",77,16148,"Tsuga_heterophylla","cold 0 NA"
"6790","edwards73a","exp1","Tsuga","heterophylla",NA,"48.50 -123.55 400","dark/moist/cold stratification on filter paper","cold","0",NA,"cold",NA,NA,NA,"0","N",NA,NA,"2.5","112","1.5",NA,NA,"cold","2.5","112",NA,NA,"10","constant",NA,NA,"16/8","16","8",NA,"percent.germ",90,16149,"Tsuga_heterophylla","cold 0 NA"
"9781","joshi03","exp1","Heracleum","candicans",NA,"32.3333 70.1333 2742","control","room","25","90","room",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","25",NA,"constant","25",NA,"NA",NA,NA,NA,"percent.germ",44.44,18006,"Heracleum_candicans","room 25 90"
"9780","joshi03","exp1","Heracleum","candicans",NA,"32.3333 70.1333 2742","chilling","room","25","90","room",NA,NA,NA,"0",NA,NA,NA,"4","7",NA,NA,NA,"cold","4","7","25","25",NA,"constant","25",NA,"NA",NA,NA,NA,"percent.germ",57.78,18007,"Heracleum_candicans","room 25 90"
"9777","joshi03","exp1","Heracleum","candicans",NA,"32.3333 70.1333 2742","chilling","room","25","90","room",NA,NA,NA,"0",NA,NA,NA,"4","14",NA,NA,NA,"cold","4","14","25","25",NA,"constant","25",NA,"NA",NA,NA,NA,"percent.germ",46.66,18008,"Heracleum_candicans","room 25 90"
"9779","joshi03","exp1","Heracleum","candicans",NA,"32.3333 70.1333 2742","chilling","room","25","90","room",NA,NA,NA,"0",NA,NA,NA,"4","21",NA,NA,NA,"cold","4","21","25","25",NA,"constant","25",NA,"NA",NA,NA,NA,"percent.germ",75.55,18009,"Heracleum_candicans","room 25 90"
"9746","joshi03","exp1","Heracleum","candicans",NA,"32.3167 77.2 2798","control","room","25","90","room",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","25",NA,"constant","25",NA,"NA",NA,NA,NA,"percent.germ",17.78,18019,"Heracleum_candicans","room 25 90"
"9744","joshi03","exp1","Heracleum","candicans",NA,"32.3167 77.2 2798","chilling","room","25","90","room",NA,NA,NA,"0",NA,NA,NA,"4","7",NA,NA,NA,"cold","4","7","25","25",NA,"constant","25",NA,"NA",NA,NA,NA,"percent.germ",68.89,18020,"Heracleum_candicans","room 25 90"
"9741","joshi03","exp1","Heracleum","candicans",NA,"32.3167 77.2 2798","chilling","room","25","90","room",NA,NA,NA,"0",NA,NA,NA,"4","14",NA,NA,NA,"cold","4","14","25","25",NA,"constant","25",NA,"NA",NA,NA,NA,"percent.germ",88.89,18021,"Heracleum_candicans","room 25 90"
"9743","joshi03","exp1","Heracleum","candicans",NA,"32.3167 77.2 2798","chilling","room","25","90","room",NA,NA,NA,"0",NA,NA,NA,"4","21",NA,NA,NA,"cold","4","21","25","25",NA,"constant","25",NA,"NA",NA,NA,NA,"percent.germ",68.89,18022,"Heracleum_candicans","room 25 90"
"9764","joshi03","exp1","Heracleum","candicans",NA,"32.3167 77.2 2806","control","room","25","90","room",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","25",NA,"constant","25",NA,"NA",NA,NA,NA,"percent.germ",26.66,18032,"Heracleum_candicans","room 25 90"
"9762","joshi03","exp1","Heracleum","candicans",NA,"32.3167 77.2 2806","chilling","room","25","90","room",NA,NA,NA,"0",NA,NA,NA,"4","7",NA,NA,NA,"cold","4","7","25","25",NA,"constant","25",NA,"NA",NA,NA,NA,"percent.germ",46.67,18033,"Heracleum_candicans","room 25 90"
"9760","joshi03","exp1","Heracleum","candicans",NA,"32.3167 77.2 2806","chilling","room","25","90","room",NA,NA,NA,"0",NA,NA,NA,"4","14",NA,NA,NA,"cold","4","14","25","25",NA,"constant","25",NA,"NA",NA,NA,NA,"percent.germ",44.44,18034,"Heracleum_candicans","room 25 90"
"9761","joshi03","exp1","Heracleum","candicans",NA,"32.3167 77.2 2806","chilling","room","25","90","room",NA,NA,NA,"0",NA,NA,NA,"4","21",NA,NA,NA,"cold","4","21","25","25",NA,"constant","25",NA,"NA",NA,NA,NA,"percent.germ",42.22,18035,"Heracleum_candicans","room 25 90"
"9727","joshi03","exp1","Heracleum","candicans",NA,"32.0167 77.3833 2820","control","room","25","90","room",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","25",NA,"constant","25",NA,"NA",NA,NA,NA,"percent.germ",24.44,18045,"Heracleum_candicans","room 25 90"
"9726","joshi03","exp1","Heracleum","candicans",NA,"32.0167 77.3833 2820","chilling","room","25","90","room",NA,NA,NA,"0",NA,NA,NA,"4","7",NA,NA,NA,"cold","4","7","25","25",NA,"constant","25",NA,"NA",NA,NA,NA,"percent.germ",31.11,18046,"Heracleum_candicans","room 25 90"
"9724","joshi03","exp1","Heracleum","candicans",NA,"32.0167 77.3833 2820","chilling","room","25","90","room",NA,NA,NA,"0",NA,NA,NA,"4","14",NA,NA,NA,"cold","4","14","25","25",NA,"constant","25",NA,"NA",NA,NA,NA,"percent.germ",40,18047,"Heracleum_candicans","room 25 90"
"9725","joshi03","exp1","Heracleum","candicans",NA,"32.0167 77.3833 2820","chilling","room","25","90","room",NA,NA,NA,"0",NA,NA,NA,"4","21",NA,NA,NA,"cold","4","21","25","25",NA,"constant","25",NA,"NA",NA,NA,NA,"percent.germ",33.33,18048,"Heracleum_candicans","room 25 90"
"30791","zulfiqar15","exp1","Quercus","glauca","Thunb.","34.22 71.625833 1410","cold strat","airtight","NA","91","plastic",NA,NA,NA,"0","N",NA,NA,"4","10","2",NA,NA,"cold","4","10","NA","NA","180","constant",NA,NA,"ambient",NA,NA,NA,"percent.germ",75,18088,"Quercus_glauca","airtight NA 91"
"30800","zulfiqar15","exp1","Quercus","glauca","Thunb.","34.46 73.135833 880","cold strat","airtight","NA","91","plastic",NA,NA,NA,"0","N",NA,NA,"4","10","2",NA,NA,"cold","4","10","NA","NA","180","constant",NA,NA,"ambient",NA,NA,NA,"percent.germ",50,18089,"Quercus_glauca","airtight NA 91"
"30796","zulfiqar15","exp1","Quercus","glauca","Thunb.","34.36 73.472222 716","cold strat","airtight","NA","91","plastic",NA,NA,NA,"0","N",NA,NA,"4","10","2",NA,NA,"cold","4","10","NA","NA","180","constant",NA,NA,"ambient",NA,NA,NA,"percent.germ",71.42,18090,"Quercus_glauca","airtight NA 91"
"30792","zulfiqar15","exp1","Quercus","glauca","Thunb.","34.22 71.625833 1410","cold strat","airtight","NA","91","plastic",NA,NA,NA,"0","N",NA,NA,"4","15","2",NA,NA,"cold","4","15","NA","NA","180","constant",NA,NA,"ambient",NA,NA,NA,"percent.germ",95.45,18091,"Quercus_glauca","airtight NA 91"
"30793","zulfiqar15","exp1","Quercus","glauca","Thunb.","34.22 71.625833 1410","cold strat","airtight","NA","91","plastic",NA,NA,NA,"0","N",NA,NA,"4","20","2",NA,NA,"cold","4","20","NA","NA","180","constant",NA,NA,"ambient",NA,NA,NA,"percent.germ",76.31,18092,"Quercus_glauca","airtight NA 91"
"30801","zulfiqar15","exp1","Quercus","glauca","Thunb.","34.46 73.135833 880","control","airtight","NA","91","plastic",NA,NA,NA,"0","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","180","constant",NA,NA,"ambient",NA,NA,NA,"percent.germ",28.57,18096,"Quercus_glauca","airtight NA 91"
"30797","zulfiqar15","exp1","Quercus","glauca","Thunb.","34.36 73.472222 716","control","airtight","NA","91","plastic",NA,NA,NA,"0","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","180","constant",NA,NA,"ambient",NA,NA,NA,"percent.germ",30,18097,"Quercus_glauca","airtight NA 91"
"30794","zulfiqar15","exp1","Quercus","glauca","Thunb.","34.22 71.625833 1410","control","airtight","NA","91","plastic",NA,NA,NA,"0","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","180","constant",NA,NA,"ambient",NA,NA,NA,"percent.germ",22.22,18098,"Quercus_glauca","airtight NA 91"
"8919","harrison14","exp1","Eucalyptus","ovata",NA,"-42.0760 147.0275 742","cold strat","dark","5",NA,"dark",NA,NA,NA,"0",NA,NA,NA,"5","21",NA,NA,NA,"cold","5","21","20","20","2","constant","20",NA,"16/8","16","8",NA,"percent.germ",0.486,18626,"Eucalyptus_ovata","dark 5 NA"
"8910","harrison14","exp1","Eucalyptus","ovata",NA,"-41.8888 147.1339 280","cold strat","dark","5",NA,"dark",NA,NA,NA,"0",NA,NA,NA,"5","21",NA,NA,NA,"cold","5","21","20","20","2","constant","20",NA,"16/8","16","8",NA,"percent.germ",0.825,18627,"Eucalyptus_ovata","dark 5 NA"
"8931","harrison14","exp1","Eucalyptus","ovata",NA,"-43.2397 147.7958 614","cold strat","dark","5",NA,"dark",NA,NA,NA,"0",NA,NA,NA,"5","21",NA,NA,NA,"cold","5","21","20","20","2","constant","20",NA,"16/8","16","8",NA,"percent.germ",0.899,18628,"Eucalyptus_ovata","dark 5 NA"
"8913","harrison14","exp1","Eucalyptus","ovata",NA,"-41.9405 148.2293 10","cold strat","dark","5",NA,"dark",NA,NA,NA,"0",NA,NA,NA,"5","21",NA,NA,NA,"cold","5","21","20","20","2","constant","20",NA,"16/8","16","8",NA,"percent.germ",0.879,18629,"Eucalyptus_ovata","dark 5 NA"
"8907","harrison14","exp1","Eucalyptus","ovata",NA,"-41.3684 147.2721 428","cold strat","dark","5",NA,"dark",NA,NA,NA,"0",NA,NA,NA,"5","21",NA,NA,NA,"cold","5","21","20","20","2","constant","20",NA,"16/8","16","8",NA,"percent.germ",0.879,18630,"Eucalyptus_ovata","dark 5 NA"
"8904","harrison14","exp1","Eucalyptus","ovata",NA,"-41.0595 147.2365 64","cold strat","dark","5",NA,"dark",NA,NA,NA,"0",NA,NA,NA,"5","21",NA,NA,NA,"cold","5","21","20","20","2","constant","20",NA,"16/8","16","8",NA,"percent.germ",0.874,18631,"Eucalyptus_ovata","dark 5 NA"
"8925","harrison14","exp1","Eucalyptus","ovata",NA,"-42.9005 146.3807 327","cold strat","dark","5",NA,"dark",NA,NA,NA,"0",NA,NA,NA,"5","21",NA,NA,NA,"cold","5","21","20","20","2","constant","20",NA,"16/8","16","8",NA,"percent.germ",0.74,18632,"Eucalyptus_ovata","dark 5 NA"
"8928","harrison14","exp1","Eucalyptus","ovata",NA,"-43.2397 147.1526 11","cold strat","dark","5",NA,"dark",NA,NA,NA,"0",NA,NA,NA,"5","21",NA,NA,NA,"cold","5","21","20","20","2","constant","20",NA,"16/8","16","8",NA,"percent.germ",0.865,18633,"Eucalyptus_ovata","dark 5 NA"
"8922","harrison14","exp1","Eucalyptus","ovata",NA,"-42.0889 145.6873 262","cold strat","dark","5",NA,"dark",NA,NA,NA,"0",NA,NA,NA,"5","21",NA,NA,NA,"cold","5","21","20","20","2","constant","20",NA,"16/8","16","8",NA,"percent.germ",0.361,18634,"Eucalyptus_ovata","dark 5 NA"
