Baskin Dormancy Database : Species Level Data,,,,,
,,,,,
1,Original Genus,Corrected Genus,Genus_species,Family,Dormancy Class
8504,Pterygota,Pterygota,Pterygota_bequartii,Malvaceae,ND
8505,Pterygota,Pterygota,Pterygota_macrocarpa,Malvaceae,ND
8506,Pterygota,Pterygota,Pterygota_mildbraedii,Malvaceae,PY
8507,Quararibea,Quararibea,Quararibea_asterolepis,Malvaceae,ND
8508,Radyera,Radyera,Radyera_ferragei,Malvaceae,PY
8509,Reevesia,Reevesia,Reevesia_pubescens,Malvaceae,ND
8510,Reevesia,Reevesia,Reevesia_thyrsoidea,Malvaceae,PD
8511,Rulingia,Rulingia,Rulingia_corylifolia,Malvaceae,PD
8512,Rulingia,Rulingia,Rulingia_craurophylla,Malvaceae,PD
8513,Rulingia,Rulingia,Rulingia_densiflora,Malvaceae,PD
8514,Salmalia,Bombax,Salmalia_insignis,Malvaceae,ND
8515,Salmalia,Bombax,Salmalia_malabarica,Malvaceae,PY
8516,Salmalia,Bombax,Salmalia_malabarica,Malvaceae,PY
8517,Scaphium,Scaphium,Scaphium_linearicarpum,Malvaceae,ND
8518,Scaphium,Scaphium,Scaphium_marcopodum,Malvaceae,ND
8519,Scaphopetalum,Scaphopetalum,Scaphopetalum_amoenum,Malvaceae,ND
8520,Schoutenia,Schoutenia,Schoutenia_accrescens,Malvaceae,ND
8521,Schoutenia,Schoutenia,Schoutenia_kunstleri,Malvaceae,ND
8522,Scleronema,Scleronema,Scleronema_micranthum,Malvaceae,PY
8523,Sida,Sida,Sida_acuta,Malvaceae,ND
8524,Sida,Sida,Sida_acuta,Malvaceae,PY
8525,Sida,Sida,Sida_acuta,Malvaceae,PY
8526,Sida,Sida,Sida_calyxhymenia,Malvaceae,PY
8527,Sida,Sida,Sida_cordifolia,Malvaceae,PY
8528,Sida,Sida,Sida_cordifolia,Malvaceae,PY
8529,Sida,Sida,Sida_fallax,Malvaceae,PY
8530,Sida,Sida,Sida_hermaphrodita,Malvaceae,PY
8531,Sida,Sida,Sida_rhombifolia,Malvaceae,PY
8532,Sida,Sida,Sida_rhombifolia,Malvaceae,PY
8533,Sida,Sida,Sida_rhombifolia,Malvaceae,PY
8534,Sida,Sida,Sida_spinosa,Malvaceae,PY
8535,Sida,Sida,Sida_spinosa,Malvaceae,PY
8536,Sida,Sida,Sida_veronicaefolia,Malvaceae,PY
8537,Sidalcea,Sidalcea,Sidalcea_cusickii,Malvaceae,PY
8538,Sidalcea,Sidalcea,Sidalcea_malviflorum,Malvaceae,PY
8539,Sidalcea,Sidalcea,Sidalcea_neomexicana,Malvaceae,PY
8540,Sphaeralcea,Sphaeralcea,Sphaeralcea_ambigua,Malvaceae,PY
8541,Sphaeralcea,Sphaeralcea,Sphaeralcea_grossulariaefolia,Malvaceae,PY
8542,Sphaeralcea,Sphaeralcea,Sphaeralcea_incana,Malvaceae,PY
8543,Spirotheca,Spirotheca,Spirotheca_passifloroides,Malvaceae,ND
8544,Sterculia,Sterculia,Sterculia_acerifolia,Malvaceae,ND
8545,Sterculia,Sterculia,Sterculia_acerifolia,Malvaceae,PY
8546,Sterculia,Sterculia,Sterculia_africana,Malvaceae,ND
8547,Sterculia,Sterculia,Sterculia_africana,Malvaceae,PY
8548,Sterculia,Sterculia,Sterculia_apetala,Malvaceae,ND
8549,Sterculia,Sterculia,Sterculia_apetala,Malvaceae,PY
8550,Sterculia,Sterculia,Sterculia_appendiculata,Malvaceae,ND
8551,Sterculia,Sterculia,Sterculia_appendiculata,Malvaceae,PY
8552,Sterculia,Sterculia,Sterculia_caribaea,Malvaceae,PY
8553,Sterculia,Sterculia,Sterculia_coccinea,Malvaceae,ND
8554,Sterculia,Sterculia,Sterculia_cordata,Malvaceae,ND
8555,Sterculia,Sterculia,Sterculia_diversifolia,Malvaceae,ND
8556,Sterculia,Sterculia,Sterculia_diversifolia,Malvaceae,PY
8557,Sterculia,Sterculia,Sterculia_foetida,Malvaceae,ND
8558,Sterculia,Sterculia,Sterculia_foetida,Malvaceae,ND
8559,Sterculia,Sterculia,Sterculia_foetida,Malvaceae,PY
8560,Sterculia,Sterculia,Sterculia_lanceolata,Malvaceae,ND
8561,Sterculia,Sterculia,Sterculia_lanceolata,Malvaceae,PY
8562,Sterculia,Sterculia,Sterculia_oblonga,Malvaceae,ND
8563,Sterculia,Sterculia,Sterculia_parviflora,Malvaceae,ND
8564,Sterculia,Sterculia,Sterculia_quinquefolia,Malvaceae,ND
8565,Sterculia,Sterculia,Sterculia_quinquefolia,Malvaceae,PY
8566,Sterculia,Sterculia,Sterculia_rhinopetala,Malvaceae,ND
8567,Sterculia,Sterculia,Sterculia_rubiginosa,Malvaceae,ND
8568,Sterculia,Sterculia,Sterculia_striata,Malvaceae,ND
8569,Sterculia,Sterculia,Sterculia_stricta,Malvaceae,ND
8570,Sterculia,Sterculia,Sterculia_tragacantha,Malvaceae,ND
8571,Sterculia,Sterculia,Sterculia_urens,Malvaceae,ND
8572,Sterculia,Sterculia,Sterculia_villosa,Malvaceae,ND
8573,Sterculia,Sterculia,Sterculia_villosa,Malvaceae,ND
8574,Sterculia,Sterculia,Sterculia_villosa,Malvaceae,PY
8575,Talipariti,Talipariti,Talipariti_elatum,Malvaceae,PYPD
8576,Tarrietia,Heritiera,Tarrietia_utilis,Malvaceae,ND
8577,Theobroma,Theobroma,Theobroma_cacao,Malvaceae,ND
8578,Theobroma,Theobroma,Theobroma_grandiflorum,Malvaceae,ND
8579,Theobroma,Theobroma,Theobroma_speciosum,Malvaceae,ND
8580,Thespesia,Thespesia,Thespesia_grandiflora,Malvaceae,ND
8581,Thespesia,Thespesia,Thespesia_lampas,Malvaceae,PY
8582,Thespesia,Thespesia,Thespesia_populnea,Malvaceae,ND
8583,Thespesia,Thespesia,Thespesia_populnea,Malvaceae,ND
8584,Thespesia,Thespesia,Thespesia_populnea,Malvaceae,PY
8585,Thespesia,Thespesia,Thespesia_populnea,Malvaceae,PY
8586,Thespesia,Thespesia,Thespesia_populnea,Malvaceae,PY
8587,Thespesia,Thespesia,Thespesia_speciosissima,Malvaceae,PY
8588,Thomasia,Thomasia,Thomasia_angustifolia,Malvaceae,PY
8589,Thomasia,Thomasia,Thomasia_foliosa,Malvaceae,PY
8590,Thomasia,Thomasia,Thomasia_glutinosa,Malvaceae,PY
8591,Thomasia,Thomasia,Thomasia_macrocarpa,Malvaceae,PY
8592,Thomasia,Thomasia,Thomasia_montana,Malvaceae,PY
8593,Thomasia,Thomasia,Thomasia_solanacea,Malvaceae,PY
8594,Thomasia,Thomasia,Thomasia_triphylla,Malvaceae,PY
8595,Tilia,Tilia,Tilia_americana,Malvaceae,PYPD
8596,Tilia,Tilia,Tilia_cordata,Malvaceae,PYPD
8597,Tilia,Tilia,Tilia_europaea,Malvaceae,PYPD
8598,Tilia,Tilia,Tilia_houghii,Malvaceae,PD
8599,Tilia,Tilia,Tilia_japonica,Malvaceae,PYPD
8600,Tilia,Tilia,Tilia_platypyllos,Malvaceae,PYPD
8601,Tilia,Tilia,Tilia_tomentosa,Malvaceae,PYPD
8602,Trichospermum,Trichospermum,Trichospermum_galeottii,Malvaceae,PY
8603,Trichospermum,Trichospermum,Trichospermum_grewiifolium,Malvaceae,ND
8604,Trichospermum,Trichospermum,Trichospermum_javanicum,Malvaceae,ND
8605,Trichospermum,Trichospermum,Trichospermum_mexicanum,Malvaceae,ND
8606,Trichospermum,Trichospermum,Trichospermum_mexicanum,Malvaceae,PY
8607,Trichospermum,Trichospermum,Trichospermum_mexicanum,Malvaceae,PY
8608,Trichospermum,Trichospermum,Trichospermum_pleiostigma,Malvaceae,ND
8609,Triplochiton,Triplochiton,Triplochiton_scleroxylon,Malvaceae,ND
8610,Triplochiton,Triplochiton,Triplochiton_scleroxylon,Malvaceae,PD
8611,Triplochiton,Triplochiton,Triplochiton_scleroxylon,Malvaceae,PY
8612,Triumfetta,Triumfetta,Triumfetta_rhomboidea,Malvaceae,PY
8613,Triumfetta,Triumfetta,Triumfetta_sonderi,Malvaceae,PY
8614,Urena,Urena,Urena_lobata,Malvaceae,PY
8615,Waltheria,Waltheria,Waltheria_indica,Malvaceae,PD
8616,Wissadula,Wissadula,Wissadula_subpeltata,Malvaceae,PY
8617,Calathea,Calathea,Calathea_microcephala,Marantaceae,ND
8618,Calathea,Calathea,Calathea_microcephala,Marantaceae,PD
8619,Calathea,Calathea,Calathea_ovandensis,Marantaceae,PD
8620,Proboscidea,Proboscidea,Proboscidea_louisianica,Martyniaceae,PD
8621,Chamaelirium,Chamaelirium,Chamaelirium_luteum,Melanthiaceae,MPD
8622,Heloniopsis,Heloniopsis,Heloniopsis_orientalis,Melanthiaceae,MD
8623,Paris,Paris,Paris_polyphylla,Melanthiaceae,MPD
8624,Paris,Paris,Paris_quadrifolia,Melanthiaceae,MPD
8625,Stenanthium,Stenanthium,Stenanthium_gramineum,Melanthiaceae,MPD
8626,Trillium,Trillium,Trillium_albidum,Melanthiaceae,MPD
8627,Trillium,Trillium,Trillium_apetalon,Melanthiaceae,MPD
8628,Trillium,Trillium,Trillium_camtschatcense,Melanthiaceae,MPD
8629,Trillium,Trillium,Trillium_erectum,Melanthiaceae,MPD
8630,Trillium,Trillium,Trillium_flexipes,Melanthiaceae,MPD
8631,Trillium,Trillium,Trillium_grandiflorum,Melanthiaceae,MPD
8632,Trillium,Trillium,Trillium_parviflorum,Melanthiaceae,MPD
8633,Trillium,Trillium,Trillium_rivale,Melanthiaceae,MPD
8634,Trillium,Trillium,Trillium_sessile,Melanthiaceae,MPD
8635,Veratrum,Veratrum,Veratrum_californicum,Melanthiaceae,MPD
8636,Veratrum,Veratrum,Veratrum_oxysepalum,Melanthiaceae,MPD
8637,Xerophyllum,Xerophyllum,Xerophyllum_asphodeloides,Melanthiaceae,MPD
8638,Xerophyllum,Xerophyllum,Xerophyllum_tenax,Melanthiaceae,MPD
8639,Zigadenus,Zigadenus,Zigadenus_densus,Melanthiaceae,MPD
8640,Zigadenus,Zigadenus,Zigadenus_leimanthoides,Melanthiaceae,MPD
8641,Zigadenus,Zigadenus,Zigadenus_venenosus,Melanthiaceae,MPD
8642,Bellucia,Bellucia,Bellucia_grossularoides,Melastomataceae,ND
8643,Clidemia,Clidemia,Clidemia_crenulata,Melastomataceae,PD
8644,Clidemia,Clidemia,Clidemia_densiflora,Melastomataceae,PD
8645,Clidemia,Clidemia,Clidemia_discolor,Melastomataceae,ND
8646,Clidemia,Clidemia,Clidemia_japurensis,Melastomataceae,ND
8647,Clidemia,Clidemia,Clidemia_sericea,Melastomataceae,ND
8648,Lavoisiera,Lavoisiera,Lavoisiera_cordata,Melastomataceae,ND
8649,Lavoisiera,Lavoisiera,Lavoisiera_francavillana,Melastomataceae,ND
8650,Leandra,Leandra,Leandra_consimiles,Melastomataceae,ND
8651,Leandra,Leandra,Leandra_dichotoma,Melastomataceae,ND
8652,Marcetia,Marcetia,Marcetia_taxifolia,Melastomataceae,ND
8653,Marcetina,Marcetia,Marcetina_taxifolia,Melastomataceae,ND
8654,Marcetina,Marcetia,Marcetina_taxifolia,Melastomataceae,PD
8655,Melastoma,Melastoma,Melastoma_candidum,Melastomataceae,ND
8656,Melastoma,Melastoma,Melastoma_malabathricum,Melastomataceae,ND
8657,Melastoma,Melastoma,Melastoma_malabathricum,Melastomataceae,PD
8658,Melastoma,Melastoma,Melastoma_malabathricum,Melastomataceae,PD
8659,Melastoma,Melastoma,Melastoma_sanguineum,Melastomataceae,PD
8660,Memecylon,Memecylon,Memecylon_cantleyi,Melastomataceae,PD
8661,Memecylon,Memecylon,Memecylon_cinnamomoides,Melastomataceae,PD
8662,Memecylon,Memecylon,Memecylon_intermedium,Melastomataceae,PD
8663,Memecylon,Memecylon,Memecylon_ligustrifolium,Melastomataceae,ND
8664,Memecylon,Memecylon,Memecylon_plebejum,Melastomataceae,ND
8665,Miconia,Miconia,Miconia_albicans,Melastomataceae,ND
8666,Miconia,Miconia,Miconia_argentea,Melastomataceae,ND
8667,Miconia,Miconia,Miconia_argentea,Melastomataceae,PD
8668,Miconia,Miconia,Miconia_calvescens,Melastomataceae,ND
8669,Miconia,Miconia,Miconia_calvescens,Melastomataceae,PD
8670,Miconia,Miconia,Miconia_chamissois,Melastomataceae,ND
8671,Miconia,Miconia,Miconia_cinnamomifolia,Melastomataceae,PD
8672,Miconia,Miconia,Miconia_langsdorfii,Melastomataceae,PD
8673,Miconia,Miconia,Miconia_longifolia,Melastomataceae,PD
8674,Miconia,Miconia,Miconia_minutiflora,Melastomataceae,ND
8675,Miconia,Miconia,Miconia_minutiflora,Melastomataceae,PD
8676,Miconia,Miconia,Miconia_minutiflora,Melastomataceae,PD
8677,Miconia,Miconia,Miconia_nervosa,Melastomataceae,ND
8678,Miconia,Miconia,Miconia_racemosa,Melastomataceae,ND
8679,Miconia,Miconia,Miconia_rubiginosa,Melastomataceae,PD
8680,Miconia,Miconia,Miconia_stenostachya,Melastomataceae,PD
8681,Miconiaarbinervis,Miconia,Miconiaarbinervis_,Melastomataceae,ND
8682,Miconiaarbinervis,Miconia,Miconiaarbinervis_centrodesma,Melastomataceae,PD
8683,Miconiaarbinervis,Miconia,Miconiaarbinervis_dorsiloba,Melastomataceae,PD
8684,Miconiaarbinervis,Miconia,Miconiaarbinervis_gracilis,Melastomataceae,PD
8685,Miconiaarbinervis,Miconia,Miconiaarbinervis_grayumii,Melastomataceae,PD
8686,Miconiaarbinervis,Miconia,Miconiaarbinervis_multispecata,Melastomataceae,ND
8687,Miconiaarbinervis,Miconia,Miconiaarbinervis_nervosa,Melastomataceae,ND
8688,Miconiaarbinervis,Miconia,Miconiaarbinervis_simplex,Melastomataceae,ND
8689,Mouriri,Mouriri,Mouriri_myrtilloides,Melastomataceae,PD
8690,Mouriri,Mouriri,Mouriri_nervosa b,Melastomataceae,ND
8691,Nepsera,Nepsera,Nepsera_aquatica,Melastomataceae,ND
8692,Osbeckia,Osbeckia,Osbeckia_australiana,Melastomataceae,ND
8693,Ossaea,Ossaea,Ossaea_macrophylla,Melastomataceae,PD
8694,Ossaea,Ossaea,Ossaea_micrantha,Melastomataceae,PD
8695,Pternandra,Pternandra,Pternandra_coerulescens,Melastomataceae,ND
8696,Pternandra,Pternandra,Pternandra_coerulescens,Melastomataceae,ND
8697,Pternandra,Pternandra,Pternandra_echinata,Melastomataceae,ND
8698,Pternandra,Pternandra,Pternandra_echinata,Melastomataceae,ND
8699,Rhexia,Rhexia,Rhexia_mariana,Melastomataceae,PD
8700,Rhexia,Rhexia,Rhexia_virginica,Melastomataceae,PD
8701,Sandemania,Sandemania,Sandemania_hoehnei b,Melastomataceae,ND
8702,Schizocentron,Heterocentron,Schizocentron_elegans,Melastomataceae,PD
8703,Sonerila,Sonerila,Sonerila_rudis,Melastomataceae,ND
8704,Tibouchina,Tibouchina,Tibouchina_andolleana,Melastomataceae,PD
8705,Tibouchina,Tibouchina,Tibouchina_gracilis,Melastomataceae,PD
8706,Tibouchina,Tibouchina,Tibouchina_granulosa,Melastomataceae,PD
8707,Tibouchina,Tibouchina,Tibouchina_longifolia,Melastomataceae,ND
8708,Tibouchina,Tibouchina,Tibouchina_multiflora,Melastomataceae,ND
8709,Tibouchina,Tibouchina,Tibouchina_urvilleana,Melastomataceae,ND
8710,Aglaia,Aglaia,Aglaia_clarkii,Meliaceae,ND
8711,Aglaia,Aglaia,Aglaia_forbesii,Meliaceae,PD
8712,Aglaia,Aglaia,Aglaia_formosana,Meliaceae,ND
8713,Aglaia,Aglaia,Aglaia_ganggo,Meliaceae,ND
8714,Aglaia,Aglaia,Aglaia_grandis,Meliaceae,PD
8715,Aglaia,Aglaia,Aglaia_leucophylla,Meliaceae,PD
8716,Aglaia,Aglaia,Aglaia_mackiana,Meliaceae,ND
8717,Aglaia,Aglaia,Aglaia_macrostigma,Meliaceae,PD
8718,Aglaia,Aglaia,Aglaia_malaccensis,Meliaceae,ND
8719,Aglaia,Aglaia,Aglaia_ridleyi,Meliaceae,ND
8720,Amoora,Aglaia,Amoora_malaccensis,Meliaceae,ND
8721,Amoora,Aglaia,Amoora_wallichii,Meliaceae,ND
8722,Amoora,Aglaia,Amoora_wallichii,Meliaceae,PD
8723,Aphanamixis,Aphanamixis,Aphanamixis_polystachya,Meliaceae,ND
8724,Aphanamixis,Aphanamixis,Aphanamixis_polystachya,Meliaceae,PD
8725,Azadirachta,Azadirachta,Azadirachta_excelsa,Meliaceae,ND
8726,Azadirachta,Azadirachta,Azadirachta_indica,Meliaceae,ND
8727,Cabralea,Cabralea,Cabralea_canjerana,Meliaceae,ND
8728,Cabralea,Cabralea,Cabralea_polytricha,Meliaceae,ND
8729,Carapa,Carapa,Carapa_guianensis,Meliaceae,ND
8730,Carapa,Carapa,Carapa_guianensis,Meliaceae,ND
8731,Carapa,Carapa,Carapa_guianensis,Meliaceae,PD
8732,Carapa,Carapa,Carapa_moluccensis,Meliaceae,ND
8733,Carapa,Carapa,Carapa_procera,Meliaceae,ND
8734,Cedrela,Cedrela,Cedrela_angustifolia,Meliaceae,PD
8735,Cedrela,Cedrela,Cedrela_fissilis,Meliaceae,ND
8736,Cedrela,Cedrela,Cedrela_mexicana,Meliaceae,ND
8737,Cedrela,Cedrela,Cedrela_microcarpa,Meliaceae,ND
8738,Cedrela,Cedrela,Cedrela_montana,Meliaceae,ND
8739,Cedrela,Cedrela,Cedrela_odorata,Meliaceae,ND
8740,Cedrela,Cedrela,Cedrela_odorata,Meliaceae,ND
8741,Cedrela,Cedrela,Cedrela_odorata,Meliaceae,ND
8742,Cedrela,Cedrela,Cedrela_odorata,Meliaceae,PD
8743,Cedrela,Cedrela,Cedrela_tonduzii,Meliaceae,ND
8744,Cedrela,Cedrela,Cedrela_toona,Meliaceae,ND
8745,Chisocheton,Chisocheton,Chisocheton_ceramicus,Meliaceae,PD
8746,Chisocheton,Chisocheton,Chisocheton_divergens,Meliaceae,PD
8747,Chisocheton,Chisocheton,Chisocheton_macrophyllus,Meliaceae,PD
8748,Chisocheton,Chisocheton,Chisocheton_macrothyrsus,Meliaceae,PD
8749,Chisocheton,Chisocheton,Chisocheton_patens,Meliaceae,PD
8750,Chukrasia,Chukrasia,Chukrasia_tabularis,Meliaceae,ND
8751,Chukrasia,Chukrasia,Chukrasia_tabularis,Meliaceae,ND
8752,Chukrasia,Chukrasia,Chukrasia_velutina,Meliaceae,ND
8753,Cipadessa,Cipadessa,Cipadessa_bacciferra,Meliaceae,PD
8754,Dysoxylum,Dysoxylum,Dysoxylum_allectium,Meliaceae,PD
8755,Dysoxylum,Dysoxylum,Dysoxylum_angustifolium,Meliaceae,ND
8756,Dysoxylum,Dysoxylum,Dysoxylum_arborescens,Meliaceae,PD
8757,Dysoxylum,Dysoxylum,Dysoxylum_cauliflorum,Meliaceae,PD
8758,Dysoxylum,Dysoxylum,Dysoxylum_densiflorum,Meliaceae,PD
8759,Dysoxylum,Dysoxylum,Dysoxylum_excelsum,Meliaceae,PD
8760,Dysoxylum,Dysoxylum,Dysoxylum_excelsum,Meliaceae,PD
8761,Dysoxylum,Dysoxylum,Dysoxylum_gaudichaudianum,Meliaceae,ND
8762,Dysoxylum,Dysoxylum,Dysoxylum_pettigreweanum,Meliaceae,ND
8763,Dysoxylum,Dysoxylum,Dysoxylum_spectabile,Meliaceae,ND
8764,Ekebergia,Ekebergia,Ekebergia_capensis,Meliaceae,ND
8765,Ekebergia,Ekebergia,Ekebergia_capensis,Meliaceae,PD
8766,Ekebergia,Ekebergia,Ekebergia_capensis,Meliaceae,PD
8767,Ekebergia,Ekebergia,Ekebergia_senegalensis,Meliaceae,ND
8768,Entandrophragma,Entandrophragma,Entandrophragma_angolense,Meliaceae,PD
8769,Entandrophragma,Entandrophragma,Entandrophragma_bussei,Meliaceae,ND
8770,Entandrophragma,Entandrophragma,Entandrophragma_bussei,Meliaceae,PD
8771,Entandrophragma,Entandrophragma,Entandrophragma_candollei,Meliaceae,ND
8772,Entandrophragma,Entandrophragma,Entandrophragma_cylindricum,Meliaceae,ND
8773,Entandrophragma,Entandrophragma,Entandrophragma_excelsum,Meliaceae,ND
8774,Entandrophragma,Entandrophragma,Entandrophragma_excelsum,Meliaceae,PD
8775,Entandrophragma,Entandrophragma,Entandrophragma_utile,Meliaceae,ND
8776,Guarea,Guarea,Guarea_cedrata,Meliaceae,PD
8777,Guarea,Guarea,Guarea_glabra,Meliaceae,ND
8778,Guarea,Guarea,Guarea_glabra,Meliaceae,PD
8779,Guarea,Guarea,Guarea_glabra,Meliaceae,PD
8780,Guarea,Guarea,Guarea_grandifolia,Meliaceae,ND
8781,Guarea,Guarea,Guarea_guidonia,Meliaceae,ND
8782,Guarea,Guarea,Guarea_guidonia,Meliaceae,PD
8783,Guarea,Guarea,Guarea_jatuarana,Meliaceae,ND
8784,Guarea,Guarea,Guarea_thompsonii,Meliaceae,PD
8785,Guarea,Guarea,Guarea_trichiliodes,Meliaceae,PD
8786,Heynea,Trichilia,Heynea_trijuga,Meliaceae,PD
8787,Khaya,Khaya,Khaya_anthotheca,Meliaceae,ND
8788,Khaya,Khaya,Khaya_grandifoliola,Meliaceae,PD
8789,Khaya,Khaya,Khaya_ivorensis,Meliaceae,ND
8790,Khaya,Khaya,Khaya_nyasica,Meliaceae,ND
8791,Khaya,Khaya,Khaya_senegalensis,Meliaceae,ND
8792,Lansium,Lansium,Lansium_domesticum,Meliaceae,ND
8793,Lovoa,Lovoa,Lovoa_klaineana,Meliaceae,ND
8794,Lovoa,Lovoa,Lovoa_trichilioides,Meliaceae,ND
8795,Melia,Melia,Melia_azedarach,Meliaceae,PD
8796,Melia,Melia,Melia_composita,Meliaceae,PD
8797,Melia,Melia,Melia_toosendan,Meliaceae,ND
8798,Melia,Melia,Melia_toosendan,Meliaceae,PD
8799,Melia,Melia,Melia_volkensii,Meliaceae,PD
8800,Owenia,Owenia,Owenia_vemicosa,Meliaceae,PD
8801,Sandoricum,Sandoricum,Sandoricum_koetjape,Meliaceae,ND
8802,Sandoricum,Sandoricum,Sandoricum_koetjape,Meliaceae,ND
8803,Swietenia,Swietenia,Swietenia_humilis,Meliaceae,ND
8804,Swietenia,Swietenia,Swietenia_macrophylla,Meliaceae,ND
8805,Swietenia,Swietenia,Swietenia_macrophylla,Meliaceae,ND
8806,Swietenia,Swietenia,Swietenia_macrophylla,Meliaceae,ND
8807,Swietenia,Swietenia,Swietenia_macrophylla,Meliaceae,PD
8808,Swietenia,Swietenia,Swietenia_mahagoni,Meliaceae,ND
8809,Swietenia,Swietenia,Swietenia_mahagoni,Meliaceae,ND
8810,Tonna,Toona,Tonna_australis,Meliaceae,ND
8811,Tonna,Toona,Tonna_sureni,Meliaceae,ND
8812,Toona,Toona,Toona_ciliata,Meliaceae,ND
8813,Toona,Toona,Toona_ciliata,Meliaceae,ND
8814,Toona,Toona,Toona_hexandra,Meliaceae,ND
8815,Toona,Toona,Toona_microcarpa,Meliaceae,ND
8816,Toona,Toona,Toona_sinensis,Meliaceae,ND
8817,Trichilia,Trichilia,Trichilia_cipo,Meliaceae,ND
8818,Trichilia,Trichilia,Trichilia_claussenii,Meliaceae,PD
8819,Trichilia,Trichilia,Trichilia_connaroides,Meliaceae,PD
8820,Trichilia,Trichilia,Trichilia_connaroides,Meliaceae,PD
8821,Trichilia,Trichilia,Trichilia_dregeana,Meliaceae,ND
8822,Trichilia,Trichilia,Trichilia_dregeana,Meliaceae,ND
8823,Trichilia,Trichilia,Trichilia_emetica,Meliaceae,ND
8824,Trichilia,Trichilia,Trichilia_emetica,Meliaceae,ND
8825,Trichilia,Trichilia,Trichilia_emetica,Meliaceae,PD
8826,Trichilia,Trichilia,Trichilia_emetica,Meliaceae,PD
8827,Trichilia,Trichilia,Trichilia_heudelotii,Meliaceae,ND
8828,Trichilia,Trichilia,Trichilia_hirta,Meliaceae,ND
8829,Trichilia,Trichilia,Trichilia_lanata,Meliaceae,ND
8830,Trichilia,Trichilia,Trichilia_lecointei,Meliaceae,ND
8831,Trichilia,Trichilia,Trichilia_martineaui,Meliaceae,ND
8832,Trichilia,Trichilia,Trichilia_oblanceolata,Meliaceae,PD
8833,Trichilia,Trichilia,Trichilia_prieureana,Meliaceae,ND
8834,Trichilia,Trichilia,Trichilia_roka,Meliaceae,PD
8835,Trichilia,Trichilia,Trichilia_silvatica,Meliaceae,PD
8836,Trichilia,Trichilia,Trichilia_tuberculata,Meliaceae,ND
8837,Turraea,Turraea,Turraea_robusta,Meliaceae,PD
8838,Turraeanthus,Turraeanthus,Turraeanthus_africana,Meliaceae,PD
8839,Walsura,Walsura,Walsura_chrysogyne,Meliaceae,PD
8840,Walsura,Walsura,Walsura_neurodes,Meliaceae,PD
8841,Walsura,Walsura,Walsura_pinnata,Meliaceae,PD
8842,Walsura,Walsura,Walsura_pinnata,Meliaceae,PD
8843,Walsura,Walsura,Walsura_piscidia,Meliaceae,PD
8844,Walsura,Walsura,Walsura_trichostemon,Meliaceae,ND
8845,Walsura,Walsura,Walsura_trichostemon,Meliaceae,PD
8846,Xylocarpus,Xylocarpus,Xylocarpus_granatum,Meliaceae,PD
8847,Xylocarpus,Xylocarpus,Xylocarpus_granatum,Meliaceae,PD
8848,Bersama,Bersama,Bersama_abyssinica,Melianthaceae,ND
8849,Bersama,Bersama,Bersama_abyssinica,Melianthaceae,PD
8850,Bersama,Bersama,Bersama_abyssinica,Melianthaceae,PD
8851,Francoa,Francoa,Francoa_sonchifolia,Melianthaceae,PD
8852,Abuta,Abuta,Abuta_panamensis,Menispermaceae,PD
8853,Arcangelisia,Arcangelisia,Arcangelisia_loureire,Menispermaceae,PD
8854,Cocculus,Cocculus,Cocculus_trilobus,Menispermaceae,PD
8855,Cosscinium,Coscinium,Cosscinium_wallichianum,Menispermaceae,PD
8856,Diocoreophyllum,Dioscoreophyllum,Diocoreophyllum_cumminsii,Menispermaceae,PD
8857,Menispermum,Menispermum,Menispermum_dauricum,Menispermaceae,PD
8858,Menyanthes,Menyanthes,Menyanthes_trifoliata,Menyanthaceae,MPD
8859,Nymphoides,Nymphoides,Nymphoides_peltata,Menyanthaceae,PD
8860,Villarsia,Villarsia,Villarsia_albiflora,Menyanthaceae,MPD
8861,Villarsia,Villarsia,Villarsia_calthifolia,Menyanthaceae,MPD
8862,Villarsia,Villarsia,Villarsia_latifolia,Menyanthaceae,MPD
8863,Villarsia,Villarsia,Villarsia_marchantii,Menyanthaceae,MPD
8864,,,,Mitrastemonaceae,DUST
8865,Glinus,Glinus,Glinus_lotoides,Molluginaceae,PD
8866,Macarthuria,Macarthuria,Macarthuria_keigheryi,Molluginaceae,PD
8867,Mollugo,Mollugo,Mollugo_cerviana,Molluginaceae,PD
8868,Mollugo,Mollugo,Mollugo_hirta,Molluginaceae,PD
8869,Mollugo,Mollugo,Mollugo_nudicaulis,Molluginaceae,PD
8870,Mollugo,Mollugo,Mollugo_verticillata,Molluginaceae,PD
8871,Pharnaceum,Pharnaceum,Pharnaceum_aurantium,Molluginaceae,PD
8872,Pharnaceum,Pharnaceum,Pharnaceum_exiguum,Molluginaceae,PD
8873,Hedycarya,Hedycarya,Hedycarya_arborea,Monimiaceae,MPD
8874,Kibara,Kibara,Kibara_coriacea,Monimiaceae,MPD
8875,Matthaea,Matthaea,Matthaea_sancta,Monimiaceae,MPD
8876,Monimia,Monimia,Monimia_ovalifolia,Monimiaceae,MPD
8877,Monimia,Monimia,Monimia_rotundifolia,Monimiaceae,MPD
8878,Peummus,Peumus,Peummus_boldus,Monimiaceae,MPD
8879,Xymalos,Xymalos,Xymalos_monospora,Monimiaceae,MPD
8880,Claytonia,Claytonia,Claytonia_perfoliata,Montiaceae,PD
8881,Lewisia,Lewisia,Lewisia_cotyledon,Montiaceae,PD
