"","spps","datasetID","study","genus","species","varetc","woody","forcetemp","forcetemp_night","photoperiod_day","response","response.time","Total_Chilling_Hours","chilltemp","chilldays","fieldsample.date","provenance.lat","provenance.long","force","photo","chill","resp","force_type","photo_type","chill_type","chill.hrs","chill.ports","latbi","complex","force.z","photo.z","chill.z","phylo","crops","sppnum.x","sppnum.y","sppnum"
"2146","Quercus_petraea","basler12","exp1","Quercus","petraea","","yes","5","","9.5","timeonly",62.08,1345,"","","3-Mar-2009",46.2,7.033,5,9.5,5.14375,62.08,"ramped","ramped","fldest",1345,81.8044874041654,"Quercus_petraea",164,-1.79527336800302,-0.725495422864418,0.192948737347072,"Quercus_petraea","nocrop",173,173,173
"2147","Quercus_petraea","basler12","exp1","Quercus","petraea","","yes","5","","11","timeonly",54.72,1297,"","","3-Mar-2009",46.85,9.53,5,11,4.97708333333333,54.72,"ramped","ramped","fldest",1297,89.6547488698292,"Quercus_petraea",164,-1.79527336800302,-0.437980211215199,0.451380340377796,"Quercus_petraea","nocrop",173,173,173
"2148","Quercus_petraea","basler12","exp1","Quercus","petraea","","yes","5","","9.5","timeonly",54.81,1345,"","","3-Mar-2009",46.2,7.033,5,9.5,5.14375,54.81,"ramped","ramped","fldest",1345,81.8044874041654,"Quercus_petraea",164,-1.79527336800302,-0.725495422864418,0.192948737347072,"Quercus_petraea","nocrop",173,173,173
"2149","Quercus_petraea","basler12","exp1","Quercus","petraea","","yes","5","","11","timeonly",52.93,1297,"","","3-Mar-2009",46.85,9.53,5,11,4.97708333333333,52.93,"ramped","ramped","fldest",1297,89.6547488698292,"Quercus_petraea",164,-1.79527336800302,-0.437980211215199,0.451380340377796,"Quercus_petraea","nocrop",173,173,173
"2150","Quercus_petraea","basler12","exp1","Quercus","petraea","","yes","5","","9.5","timeonly",62.36,1345,"","","3-Mar-2009",46.2,7.033,5,9.5,5.14375,62.36,"ramped","ramped","fldest",1345,81.8044874041654,"Quercus_petraea",164,-1.79527336800302,-0.725495422864418,0.192948737347072,"Quercus_petraea","nocrop",173,173,173
"2151","Quercus_petraea","basler12","exp1","Quercus","petraea","","yes","5","","11","timeonly",53.21,1297,"","","3-Mar-2009",46.85,9.53,5,11,4.97708333333333,53.21,"ramped","ramped","fldest",1297,89.6547488698292,"Quercus_petraea",164,-1.79527336800302,-0.437980211215199,0.451380340377796,"Quercus_petraea","nocrop",173,173,173
"2152","Quercus_petraea","basler14","exp1","Quercus","petraea","","yes","21","21","16","timeonly",20.6,1857,"","122","31-Mar-2010",46.315,8.265,21,16,7.71041666666667,20.6,"exp","ramped","fldest",1857,111.522957248158,"Quercus_petraea",164,1.02328031805698,0.52040382761553,1.17128453354897,"Quercus_petraea","nocrop",173,173,173
"2153","Quercus_petraea","basler14","exp1","Quercus","petraea","","yes","21","21","16","timeonly",33.12,1857,"","122","31-Mar-2010",46.315,8.265,21,16,7.71041666666667,33.12,"exp","ramped","fldest",1857,111.522957248158,"Quercus_petraea",164,1.02328031805698,0.52040382761553,1.17128453354897,"Quercus_petraea","nocrop",173,173,173
"2154","Quercus_petraea","basler14","exp1","Quercus","petraea","","yes","21","21","16","timeonly",23.9,1857,"","122","31-Mar-2010",46.315,8.265,21,16,7.71041666666667,23.9,"exp","ramped","fldest",1857,111.522957248158,"Quercus_petraea",164,1.02328031805698,0.52040382761553,1.17128453354897,"Quercus_petraea","nocrop",173,173,173
"2155","Quercus_petraea","basler14","exp1","Quercus","petraea","","yes","6","6","9.2","timeonly",43,1857,"","122","31-Mar-2010",46.315,8.265,6,9.2,7.71041666666667,43,"exp","ramped","fldest",1857,111.522957248158,"Quercus_petraea",164,-1.61911376262427,-0.782998465194262,1.17128453354897,"Quercus_petraea","nocrop",173,173,173
"2156","Quercus_petraea","basler14","exp1","Quercus","petraea","","yes","6","6","10.2","timeonly",43.17,1857,"","122","31-Mar-2010",46.315,8.265,6,10.2,7.71041666666667,43.17,"exp","ramped","fldest",1857,111.522957248158,"Quercus_petraea",164,-1.61911376262427,-0.591321657428116,1.17128453354897,"Quercus_petraea","nocrop",173,173,173
"2157","Quercus_petraea","basler14","exp1","Quercus","petraea","","yes","9","9","9.2","timeonly",40.6,1857,"","122","31-Mar-2010",46.315,8.265,9,9.2,7.71041666666667,40.6,"exp","ramped","fldest",1857,111.522957248158,"Quercus_petraea",164,-1.09063494648802,-0.782998465194262,1.17128453354897,"Quercus_petraea","nocrop",173,173,173
"2158","Quercus_petraea","basler14","exp1","Quercus","petraea","","yes","9","9","10.2","timeonly",39.06,1857,"","122","31-Mar-2010",46.315,8.265,9,10.2,7.71041666666667,39.06,"exp","ramped","fldest",1857,111.522957248158,"Quercus_petraea",164,-1.09063494648802,-0.591321657428116,1.17128453354897,"Quercus_petraea","nocrop",173,173,173
"2159","Quercus_petraea","basler14","exp1","Quercus","petraea","","yes","21","21","16","timeonly",18.62,1219,"","57","27-Jan-2010",46.315,8.265,21,16,5.21875,18.62,"exp","ramped","fldest",1219,73.1802177497165,"Quercus_petraea",164,1.02328031805698,0.52040382761553,-0.0909633134192517,"Quercus_petraea","nocrop",173,173,173
"2160","Quercus_petraea","basler14","exp1","Quercus","petraea","","yes","21","21","16","timeonly",30.33,1219,"","57","27-Jan-2010",46.315,8.265,21,16,5.21875,30.33,"exp","ramped","fldest",1219,73.1802177497165,"Quercus_petraea",164,1.02328031805698,0.52040382761553,-0.0909633134192517,"Quercus_petraea","nocrop",173,173,173
"2161","Quercus_petraea","basler14","exp1","Quercus","petraea","","yes","21","21","16","timeonly",22.6,1219,"","57","27-Jan-2010",46.315,8.265,21,16,5.21875,22.6,"exp","ramped","fldest",1219,73.1802177497165,"Quercus_petraea",164,1.02328031805698,0.52040382761553,-0.0909633134192517,"Quercus_petraea","nocrop",173,173,173
"2162","Quercus_petraea","basler14","exp1","Quercus","petraea","","yes","6","6","9.2","timeonly",105.18,1219,"","57","27-Jan-2010",46.315,8.265,6,9.2,5.21875,105.18,"exp","ramped","fldest",1219,73.1802177497165,"Quercus_petraea",164,-1.61911376262427,-0.782998465194262,-0.0909633134192517,"Quercus_petraea","nocrop",173,173,173
"2163","Quercus_petraea","basler14","exp1","Quercus","petraea","","yes","6","6","10.2","timeonly",101.93,1219,"","57","27-Jan-2010",46.315,8.265,6,10.2,5.21875,101.93,"exp","ramped","fldest",1219,73.1802177497165,"Quercus_petraea",164,-1.61911376262427,-0.591321657428116,-0.0909633134192517,"Quercus_petraea","nocrop",173,173,173
"2164","Quercus_petraea","basler14","exp1","Quercus","petraea","","yes","9","9","9.2","timeonly",84.11,1219,"","57","27-Jan-2010",46.315,8.265,9,9.2,5.21875,84.11,"exp","ramped","fldest",1219,73.1802177497165,"Quercus_petraea",164,-1.09063494648802,-0.782998465194262,-0.0909633134192517,"Quercus_petraea","nocrop",173,173,173
"2165","Quercus_petraea","basler14","exp1","Quercus","petraea","","yes","9","9","10.2","timeonly",76.75,1219,"","57","27-Jan-2010",46.315,8.265,9,10.2,5.21875,76.75,"exp","ramped","fldest",1219,73.1802177497165,"Quercus_petraea",164,-1.09063494648802,-0.591321657428116,-0.0909633134192517,"Quercus_petraea","nocrop",173,173,173
"2166","Quercus_petraea","basler14","exp1","Quercus","petraea","","yes","21","21","16","timeonly",17.06,1585,"","93","2-Mar-2010",46.315,8.265,21,16,6.51458333333333,17.06,"exp","ramped","fldest",1585,93.2022833316661,"Quercus_petraea",164,1.02328031805698,0.52040382761553,0.568165624764718,"Quercus_petraea","nocrop",173,173,173
"2167","Quercus_petraea","basler14","exp1","Quercus","petraea","","yes","21","21","16","timeonly",27.2,1585,"","93","2-Mar-2010",46.315,8.265,21,16,6.51458333333333,27.2,"exp","ramped","fldest",1585,93.2022833316661,"Quercus_petraea",164,1.02328031805698,0.52040382761553,0.568165624764718,"Quercus_petraea","nocrop",173,173,173
"2168","Quercus_petraea","basler14","exp1","Quercus","petraea","","yes","21","21","16","timeonly",21.31,1585,"","93","2-Mar-2010",46.315,8.265,21,16,6.51458333333333,21.31,"exp","ramped","fldest",1585,93.2022833316661,"Quercus_petraea",164,1.02328031805698,0.52040382761553,0.568165624764718,"Quercus_petraea","nocrop",173,173,173
"2169","Quercus_petraea","basler14","exp1","Quercus","petraea","","yes","6","6","9.2","timeonly",74.86,1585,"","93","2-Mar-2010",46.315,8.265,6,9.2,6.51458333333333,74.86,"exp","ramped","fldest",1585,93.2022833316661,"Quercus_petraea",164,-1.61911376262427,-0.782998465194262,0.568165624764718,"Quercus_petraea","nocrop",173,173,173
"2170","Quercus_petraea","basler14","exp1","Quercus","petraea","","yes","6","6","10.2","timeonly",72.12,1585,"","93","2-Mar-2010",46.315,8.265,6,10.2,6.51458333333333,72.12,"exp","ramped","fldest",1585,93.2022833316661,"Quercus_petraea",164,-1.61911376262427,-0.591321657428116,0.568165624764718,"Quercus_petraea","nocrop",173,173,173
"2171","Quercus_petraea","basler14","exp1","Quercus","petraea","","yes","9","9","9.2","timeonly",60.64,1585,"","93","2-Mar-2010",46.315,8.265,9,9.2,6.51458333333333,60.64,"exp","ramped","fldest",1585,93.2022833316661,"Quercus_petraea",164,-1.09063494648802,-0.782998465194262,0.568165624764718,"Quercus_petraea","nocrop",173,173,173
"2172","Quercus_petraea","basler14","exp1","Quercus","petraea","","yes","9","9","10.2","timeonly",57.73,1585,"","93","2-Mar-2010",46.315,8.265,9,10.2,6.51458333333333,57.73,"exp","ramped","fldest",1585,93.2022833316661,"Quercus_petraea",164,-1.09063494648802,-0.591321657428116,0.568165624764718,"Quercus_petraea","nocrop",173,173,173
"2173","Quercus_petraea","vitra17","exp1","Quercus","petraea",NA,"yes","20",NA,"9","timeonly",22.3283428571429,1557,"ambient","","29-Jan-2014",47.47,7.5,20,9,5.88541666666667,22.3283428571429,"exp","amb","fldest",1557,85.223536038142,"Quercus_petraea",164,0.847120712678229,-0.821333826747491,0.305504251986082,"Quercus_petraea","nocrop",173,173,173
"2174","Quercus_petraea","vitra17","exp1","Quercus","petraea",NA,"yes","20",NA,"9","timeonly",18.9790857142857,2086,"ambient","","27-Feb-2014",47.47,7.5,20,9,7.70833333333333,18.9790857142857,"exp","amb","fldest",2086,106.284931768086,"Quercus_petraea",164,0.847120712678229,-0.821333826747491,0.998848070451322,"Quercus_petraea","nocrop",173,173,173
"2175","Quercus_petraea","vitra17","exp1","Quercus","petraea",NA,"yes","20",NA,"9","timeonly",10.1652571428571,2235,"ambient","","05-Apr-2015",47.47,7.5,20,9,8.90416666666667,10.1652571428571,"exp","amb","fldest",2235,120.681360767575,"Quercus_petraea",164,0.847120712678229,-0.821333826747491,1.47278033888964,"Quercus_petraea","nocrop",173,173,173
"2176","Quercus_petraea","vitra17","exp1","Quercus","petraea",NA,"yes","20",NA,"9","timeonly",2.70291428571429,2760,"ambient","","01-May-2014",47.47,7.5,20,9,11.15625,2.70291428571429,"exp","amb","fldest",2760,149.095401454829,"Quercus_petraea",164,0.847120712678229,-0.821333826747491,2.40817416182218,"Quercus_petraea","nocrop",173,173,173
"2177","Quercus_petraea","vitra17","exp1","Quercus","petraea",NA,"yes","20",NA,"9","timeonly",0,2877,"ambient","","17-May-2014",47.47,7.5,20,9,12.0625,0,"exp","amb","fldest",2877,159.63164733639,"Quercus_petraea",164,0.847120712678229,-0.821333826747491,2.75502871246451,"Quercus_petraea","nocrop",173,173,173
"2178","Quercus_petraea","vitra17","exp1","Quercus","petraea",NA,"yes","20",NA,"9","timeonly",0,2892,"ambient","","30-May-2014",47.47,7.5,20,9,12.25,0,"exp","amb","fldest",2892,163.458294940072,"Quercus_petraea",164,0.847120712678229,-0.821333826747491,2.88100243687849,"Quercus_petraea","nocrop",173,173,173
"2179","Quercus_pubescens","morin10","exp1","Quercus","pubescens","","yes","3.96714834882732","ambient","15","timeonly",127.014,1224,"","","01-Jan-2004",45.5,2.55,3.96714834882732,15,5.85,127.014,"amb","amb","fldest",1224,71.8393494742118,"Quercus_pubescens",165,-1.97722010728839,0.328727019849384,-0.135104867099645,"Quercus_pubescens","nocrop",174,174,174
"2180","Quercus_pubescens","morin10","exp1","Quercus","pubescens","","yes","6.27904951348439","ambient + 1.5","14","timeonly",120.045,1224,"","","01-Jan-2004",45.5,2.55,6.27904951348439,14,5.85,120.045,"amb","amb","fldest",1224,71.8393494742118,"Quercus_pubescens",165,-1.56995651044773,0.137050212083238,-0.135104867099645,"Quercus_pubescens","nocrop",174,174,174
"2181","Quercus_pubescens","morin10","exp1","Quercus","pubescens","","yes","9.06322027051474","ambient + 3","14","timeonly",117.873,1224,"","","01-Jan-2004",45.5,2.55,9.06322027051474,14,5.85,117.873,"amb","amb","fldest",1224,71.8393494742118,"Quercus_pubescens",165,-1.07949808858221,0.137050212083238,-0.135104867099645,"Quercus_pubescens","nocrop",174,174,174
"2182","Quercus_robur","laube14a","exp1","Quercus","robur","","yes","7","","8","timeonly",28,2239,"","110","14-Mar-2012",48.403008,11.711811,7,8,7.50625,28,"ramped","exp","fldest",2239,103.547699511753,"Quercus_robur",166,-1.44295415724552,-1.01301063451364,0.90873803743324,"Quercus_robur","nocrop",175,175,175
"2183","Quercus_robur","laube14a","exp1","Quercus","robur","","yes","7","","12","timeonly",28,2239,"","110","14-Mar-2012",48.403008,11.711811,7,12,7.50625,28,"ramped","exp","fldest",2239,103.547699511753,"Quercus_robur",166,-1.44295415724552,-0.246303403449054,0.90873803743324,"Quercus_robur","nocrop",175,175,175
"2184","Quercus_robur","laube14a","exp1","Quercus","robur","","yes","7","","16","timeonly",28,2239,"","110","14-Mar-2012",48.403008,11.711811,7,16,7.50625,28,"ramped","exp","fldest",2239,103.547699511753,"Quercus_robur",166,-1.44295415724552,0.52040382761553,0.90873803743324,"Quercus_robur","nocrop",175,175,175
"2185","Quercus_robur","laube14a","exp1","Quercus","robur","","yes","7","","8","timeonly",34,1003,"","33","14-Dec-2011",48.403008,11.711811,7,8,3.61875,34,"ramped","exp","fldest",1003,51.6913728053825,"Quercus_robur",166,-1.44295415724552,-1.01301063451364,-0.798378814231914,"Quercus_robur","nocrop",175,175,175
"2186","Quercus_robur","laube14a","exp1","Quercus","robur","","yes","7","","12","timeonly",37,1003,"","33","14-Dec-2011",48.403008,11.711811,7,12,3.61875,37,"ramped","exp","fldest",1003,51.6913728053825,"Quercus_robur",166,-1.44295415724552,-0.246303403449054,-0.798378814231914,"Quercus_robur","nocrop",175,175,175
"2187","Quercus_robur","laube14a","exp1","Quercus","robur","","yes","7","","16","timeonly",34,1003,"","33","14-Dec-2011",48.403008,11.711811,7,16,3.61875,34,"ramped","exp","fldest",1003,51.6913728053825,"Quercus_robur",166,-1.44295415724552,0.52040382761553,-0.798378814231914,"Quercus_robur","nocrop",175,175,175
"2188","Quercus_robur","laube14a","exp1","Quercus","robur","","yes","7","","8","timeonly",31,1780,"","73","30-Jan-2012",48.403008,11.711811,7,8,5.82916666666667,31,"ramped","exp","fldest",1780,79.879632404017,"Quercus_robur",166,-1.44295415724552,-1.01301063451364,0.1295822666294,"Quercus_robur","nocrop",175,175,175
"2189","Quercus_robur","laube14a","exp1","Quercus","robur","","yes","7","","12","timeonly",30,1780,"","73","30-Jan-2012",48.403008,11.711811,7,12,5.82916666666667,30,"ramped","exp","fldest",1780,79.879632404017,"Quercus_robur",166,-1.44295415724552,-0.246303403449054,0.1295822666294,"Quercus_robur","nocrop",175,175,175
"2190","Quercus_robur","laube14a","exp1","Quercus","robur","","yes","7","","16","timeonly",31,1780,"","73","30-Jan-2012",48.403008,11.711811,7,16,5.82916666666667,31,"ramped","exp","fldest",1780,79.879632404017,"Quercus_robur",166,-1.44295415724552,0.52040382761553,0.1295822666294,"Quercus_robur","nocrop",175,175,175
"2191","Quercus_robur","laube14b","exp1","Quercus","robur","","yes","25.3","","16","timeonly",25.02,2044,"","","03-Mar-2012",48.403008,11.711811,25.3,16,6.72916666666667,25.02,"exp","exp","fldest",2044,95.9574954377482,"Quercus_robur",166,1.7807666211856,0.52040382761553,0.65886755671677,"Quercus_robur","nocrop",175,175,175
"2192","Quercus_robur","laube14b","exp1","Quercus","robur","","yes","25.3","","16","timeonly",24.97,2044,"","","03-Mar-2012",48.403008,11.711811,25.3,16,6.72916666666667,24.97,"exp","exp","fldest",2044,95.9574954377482,"Quercus_robur",166,1.7807666211856,0.52040382761553,0.65886755671677,"Quercus_robur","nocrop",175,175,175
"2193","Quercus_robur","malyshev18","exp1","Quercus","robur",NA,"Yes","20","16","16","timeonly",14.884,2265,"ambient","","03-Mar-2014",49.52,11.06,18.6666666666667,16,8.08333333333333,14.884,"exp","exp","fldest",2265,115.070323344126,"Quercus_robur",166,0.612241238839895,0.52040382761553,1.28806427531013,"Quercus_robur","nocrop",175,175,175
"2194","Quercus_robur","malyshev18","exp1","Quercus","robur",NA,"Yes","20","16","16","timeonly",13.209,2345,"ambient","","11-Mar-2014",49.52,11.06,18.6666666666667,16,8.41666666666667,13.209,"exp","exp","fldest",2345,120.350707646919,"Quercus_robur",166,0.612241238839895,0.52040382761553,1.46189519622375,"Quercus_robur","nocrop",175,175,175
"2195","Quercus_robur","malyshev18","exp1","Quercus","robur",NA,"Yes","20","16","16","timeonly",11.163,2425,"ambient","","18-Mar-2014",49.52,11.06,18.6666666666667,16,8.81041666666667,11.163,"exp","exp","fldest",2425,125.861779503575,"Quercus_robur",166,0.612241238839895,0.52040382761553,1.64332038066666,"Quercus_robur","nocrop",175,175,175
"2196","Quercus_robur","malyshev18","exp1","Quercus","robur",NA,"Yes","20","16","16","timeonly",12.093,2522,"ambient","","25-Mar-2014",49.52,11.06,18.6666666666667,16,9.21458333333333,12.093,"exp","exp","fldest",2522,129.752452011044,"Quercus_robur",166,0.612241238839895,0.52040382761553,1.77140181303304,"Quercus_robur","nocrop",175,175,175
"2197","Quercus_robur","malyshev18","exp1","Quercus","robur",NA,"Yes","20","16","16","timeonly",23.442,1946,"ambient","","11-Feb-2014",49.52,11.06,18.6666666666667,16,7.02708333333333,23.442,"exp","exp","fldest",1946,100.742948951005,"Quercus_robur",166,0.612241238839895,0.52040382761553,0.816405293271051,"Quercus_robur","nocrop",175,175,175
"2198","Quercus_robur","malyshev18","exp1","Quercus","robur",NA,"Yes","20","16","8","timeonly",26.605,1828,"ambient","","02-Feb-2014",49.52,11.06,17.3333333333333,8,6.72708333333333,26.605,"exp","exp","fldest",1828,95.178792287893,"Quercus_robur",166,0.377361765001561,-1.01301063451364,0.633232550267322,"Quercus_robur","nocrop",175,175,175
"2199","Quercus_robur","malyshev18","exp1","Quercus","robur",NA,"Yes","20","16","8","timeonly",29.953,1250,"ambient","","25-Dec-2013",49.52,11.06,17.3333333333333,8,5.27291666666667,29.953,"exp","exp","fldest",1250,71.585632716803,"Quercus_robur",166,0.377361765001561,-1.01301063451364,-0.143457254930255,"Quercus_robur","nocrop",175,175,175
"2200","Quercus_robur","malyshev18","exp1","Quercus","robur",NA,"Yes","20","16","8","timeonly",24.186,2107,"ambient","","20-Feb-2014",49.52,11.06,17.3333333333333,8,7.55208333333333,24.186,"exp","exp","fldest",2107,107.816926642461,"Quercus_robur",166,0.377361765001561,-1.01301063451364,1.04928153600547,"Quercus_robur","nocrop",175,175,175
"2201","Quercus_robur","malyshev18","exp1","Quercus","robur",NA,"Yes","20","16","16","timeonly",26.233,1442,"ambient","","05-Jan-2014",49.52,11.06,18.6666666666667,16,5.88125,26.233,"exp","exp","fldest",1442,79.3499632461636,"Quercus_robur",166,0.612241238839895,0.52040382761553,0.112145490779487,"Quercus_robur","nocrop",175,175,175
"2202","Quercus_robur","malyshev18","exp1","Quercus","robur",NA,"Yes","20","16","16","timeonly",22.512,1714,"ambient","","21-Jan-2014",49.52,11.06,18.6666666666667,16,6.56666666666667,22.512,"exp","exp","fldest",1714,89.1711317405805,"Quercus_robur",166,0.612241238839895,0.52040382761553,0.435459603149932,"Quercus_robur","nocrop",175,175,175
"2203","Quercus_robur","malyshev18","exp1","Quercus","robur",NA,"Yes","20","16","8","timeonly",24.93,1936,"ambient","","10-Feb-2014",49.52,11.06,17.3333333333333,8,7.0125,24.93,"exp","exp","fldest",1936,100.0352119626,"Quercus_robur",166,0.377361765001561,-1.01301063451364,0.79310650185657,"Quercus_robur","nocrop",175,175,175
